customer_id,age,gender,city,district,registration_date,registration_year,registration_month,age_group
3999,41,Male,Karachi,Karachi East,2024-12-07,2024,12,36-45
4000,37,Female,Karachi,Keamari,2024-10-13,2024,10,36-45
4001,65,Female,Karachi,Korangi,2024-01-09,2024,1,56+
4002,65,Male,Karachi,Karachi South,2025-04-27,2025,4,56+
4003,65,Male,Karachi,Malir,2025-12-27,2025,12,56+
4004,20,Female,Karachi,Keamari,2025-10-01,2025,10,18-25
4005,36,Male,Karachi,Karachi West,2025-12-28,2025,12,36-45
4006,25,Male,Karachi,Keamari,2025-11-08,2025,11,18-25
4007,60,Female,Karachi,Karachi West,2024-06-05,2024,6,56+
4008,63,Female,Karachi,Karachi West,2024-07-21,2024,7,56+
4009,24,Male,Karachi,Karachi East,2024-04-20,2024,4,18-25
4010,59,Male,Karachi,Karachi West,2025-01-11,2025,1,56+
4011,45,Male,Karachi,Keamari,2025-03-08,2025,3,36-45
4012,35,Female,Karachi,Malir,2025-06-20,2025,6,26-35
4013,29,Female,Karachi,Karachi Central,2024-11-26,2024,11,26-35
4014,57,Male,Karachi,Karachi Central,2024-12-31,2024,12,56+
4015,56,Female,Karachi,Malir,2025-08-05,2025,8,56+
4016,18,Male,Karachi,Karachi West,2025-06-07,2025,6,18-25
4017,49,Female,Karachi,Karachi West,2024-06-16,2024,6,46-55
4018,33,Female,Karachi,Malir,2024-12-19,2024,12,26-35
4019,18,Male,Karachi,Korangi,2025-01-08,2025,1,18-25
4020,54,Female,Karachi,Karachi South,2024-11-21,2024,11,46-55
4021,28,Male,Karachi,Karachi East,2024-10-24,2024,10,26-35
4022,40,Female,Karachi,Karachi Central,2025-12-27,2025,12,36-45
4023,47,Female,Karachi,Karachi South,2025-12-12,2025,12,46-55
4024,47,Male,Karachi,Keamari,2024-10-10,2024,10,46-55
4025,50,Male,Karachi,Korangi,2024-09-26,2024,9,46-55
4026,35,Female,Karachi,Karachi East,2024-01-10,2024,1,26-35
4027,57,Male,Karachi,Korangi,2024-12-26,2024,12,56+
4028,25,Female,Karachi,Karachi Central,2025-09-13,2025,9,18-25
4029,50,Female,Karachi,Malir,2025-08-07,2025,8,46-55
4030,41,Female,Karachi,Karachi West,2025-05-16,2025,5,36-45
4031,49,Male,Karachi,Korangi,2024-03-06,2024,3,46-55
4032,51,Female,Karachi,Karachi South,2024-02-24,2024,2,46-55
4033,35,Female,Karachi,Keamari,2025-08-15,2025,8,26-35
4034,34,Male,Karachi,Korangi,2025-11-15,2025,11,26-35
4035,53,Male,Karachi,Karachi East,2024-04-18,2024,4,46-55
4036,61,Female,Karachi,Karachi Central,2024-12-09,2024,12,56+
4037,20,Male,Karachi,Karachi West,2024-01-18,2024,1,18-25
4038,25,Female,Karachi,Korangi,2024-01-22,2024,1,18-25
4039,27,Female,Karachi,Karachi South,2024-06-25,2024,6,26-35
4040,24,Male,Karachi,Karachi East,2025-12-23,2025,12,18-25
4041,25,Male,Karachi,Karachi West,2024-05-03,2024,5,18-25
4042,24,Male,Karachi,Karachi South,2025-05-13,2025,5,18-25
4043,40,Female,Karachi,Karachi South,2024-05-28,2024,5,36-45
4044,60,Male,Karachi,Karachi East,2025-01-28,2025,1,56+
4045,35,Female,Karachi,Korangi,2025-04-25,2025,4,26-35
4046,47,Female,Karachi,Karachi East,2024-05-16,2024,5,46-55
4047,51,Female,Karachi,Karachi South,2024-03-29,2024,3,46-55
4048,49,Female,Karachi,Malir,2025-04-16,2025,4,46-55
4049,50,Female,Karachi,Karachi West,2025-09-11,2025,9,46-55
4050,49,Male,Karachi,Karachi West,2024-03-28,2024,3,46-55
4051,37,Female,Karachi,Korangi,2025-09-07,2025,9,36-45
4052,40,Female,Karachi,Karachi West,2025-08-26,2025,8,36-45
4053,29,Male,Karachi,Karachi East,2024-06-12,2024,6,26-35
4054,63,Female,Karachi,Korangi,2024-02-25,2024,2,56+
4055,52,Female,Karachi,Karachi South,2024-03-26,2024,3,46-55
4056,64,Female,Karachi,Keamari,2025-07-31,2025,7,56+
4057,64,Male,Karachi,Keamari,2025-06-16,2025,6,56+
4058,34,Female,Karachi,Karachi West,2025-03-10,2025,3,26-35
4059,22,Female,Karachi,Karachi Central,2024-01-10,2024,1,18-25
4060,36,Female,Karachi,Karachi West,2024-11-11,2024,11,36-45
4061,44,Female,Karachi,Malir,2024-10-27,2024,10,36-45
4062,25,Female,Karachi,Malir,2025-07-16,2025,7,18-25
4063,19,Female,Karachi,Keamari,2026-01-02,2026,1,18-25
4064,32,Female,Karachi,Karachi West,2025-07-31,2025,7,26-35
4065,64,Male,Karachi,Karachi South,2024-05-12,2024,5,56+
4066,65,Male,Karachi,Karachi West,2025-09-12,2025,9,56+
4067,43,Female,Karachi,Keamari,2025-04-04,2025,4,36-45
4068,32,Male,Karachi,Korangi,2024-09-27,2024,9,26-35
4069,31,Male,Karachi,Karachi West,2025-09-13,2025,9,26-35
4070,19,Male,Karachi,Keamari,2024-11-07,2024,11,18-25
4071,54,Male,Karachi,Malir,2024-03-19,2024,3,46-55
4072,35,Female,Karachi,Keamari,2025-03-18,2025,3,26-35
4073,46,Male,Karachi,Malir,2024-10-01,2024,10,46-55
4074,60,Male,Karachi,Karachi South,2024-10-15,2024,10,56+
4075,47,Male,Karachi,Keamari,2025-10-08,2025,10,46-55
4076,24,Male,Karachi,Karachi Central,2025-05-03,2025,5,18-25
4077,63,Male,Karachi,Karachi West,2025-08-18,2025,8,56+
4078,52,Female,Karachi,Karachi East,2024-12-04,2024,12,46-55
4079,27,Male,Karachi,Keamari,2025-10-24,2025,10,26-35
4080,64,Female,Karachi,Karachi Central,2024-07-13,2024,7,56+
4081,53,Female,Karachi,Karachi South,2025-01-09,2025,1,46-55
4082,24,Female,Karachi,Karachi West,2025-02-11,2025,2,18-25
4083,23,Female,Karachi,Keamari,2024-12-04,2024,12,18-25
4084,21,Female,Karachi,Karachi South,2025-02-28,2025,2,18-25
4085,21,Female,Karachi,Karachi West,2024-02-01,2024,2,18-25
4086,30,Male,Karachi,Karachi East,2024-07-28,2024,7,26-35
4087,64,Female,Karachi,Karachi West,2025-03-05,2025,3,56+
4088,58,Male,Karachi,Karachi West,2024-12-31,2024,12,56+
4089,65,Female,Karachi,Karachi South,2024-09-11,2024,9,56+
4090,29,Male,Karachi,Karachi East,2024-12-08,2024,12,26-35
4091,60,Male,Karachi,Karachi West,2024-02-23,2024,2,56+
4092,34,Male,Karachi,Karachi East,2024-12-25,2024,12,26-35
4093,29,Male,Karachi,Keamari,2024-06-09,2024,6,26-35
4094,52,Male,Karachi,Karachi Central,2024-06-13,2024,6,46-55
4095,47,Female,Karachi,Malir,2024-08-21,2024,8,46-55
4096,33,Female,Karachi,Korangi,2024-07-21,2024,7,26-35
4097,47,Female,Karachi,Karachi West,2024-03-10,2024,3,46-55
4098,60,Male,Karachi,Korangi,2024-02-21,2024,2,56+
4099,62,Female,Karachi,Karachi Central,2024-12-25,2024,12,56+
4100,42,Male,Karachi,Korangi,2025-11-23,2025,11,36-45
4101,55,Male,Karachi,Karachi Central,2025-10-08,2025,10,46-55
4102,27,Male,Karachi,Malir,2024-05-20,2024,5,26-35
4103,45,Male,Karachi,Malir,2024-11-19,2024,11,36-45
4104,64,Female,Karachi,Keamari,2025-11-04,2025,11,56+
4105,58,Male,Karachi,Karachi South,2024-02-10,2024,2,56+
4106,33,Male,Karachi,Malir,2024-05-03,2024,5,26-35
4107,46,Female,Karachi,Karachi West,2024-01-07,2024,1,46-55
4108,24,Female,Karachi,Korangi,2025-02-19,2025,2,18-25
4109,54,Male,Karachi,Korangi,2024-08-02,2024,8,46-55
4110,19,Male,Karachi,Karachi East,2025-02-20,2025,2,18-25
4111,48,Female,Karachi,Karachi East,2025-09-17,2025,9,46-55
4112,30,Male,Karachi,Karachi South,2024-01-14,2024,1,26-35
4113,40,Female,Karachi,Korangi,2025-07-26,2025,7,36-45
4114,57,Female,Karachi,Karachi East,2024-01-24,2024,1,56+
4115,63,Male,Karachi,Karachi Central,2025-10-11,2025,10,56+
4116,57,Male,Karachi,Keamari,2024-03-12,2024,3,56+
4117,47,Female,Karachi,Karachi Central,2025-04-24,2025,4,46-55
4118,21,Female,Karachi,Korangi,2024-08-16,2024,8,18-25
4119,18,Male,Karachi,Malir,2025-03-14,2025,3,18-25
4120,51,Female,Karachi,Karachi West,2024-08-11,2024,8,46-55
4121,58,Male,Karachi,Karachi Central,2025-06-09,2025,6,56+
4122,39,Female,Karachi,Korangi,2025-12-09,2025,12,36-45
4123,28,Female,Karachi,Karachi Central,2024-07-04,2024,7,26-35
4124,18,Female,Karachi,Keamari,2024-09-06,2024,9,18-25
4125,34,Male,Karachi,Karachi West,2025-05-09,2025,5,26-35
4126,25,Female,Karachi,Karachi South,2024-04-14,2024,4,18-25
4127,43,Male,Karachi,Keamari,2025-11-24,2025,11,36-45
4128,63,Male,Karachi,Karachi East,2024-08-05,2024,8,56+
4129,53,Male,Karachi,Karachi South,2025-12-23,2025,12,46-55
4130,47,Male,Karachi,Karachi East,2024-12-28,2024,12,46-55
4131,43,Female,Karachi,Malir,2024-03-01,2024,3,36-45
4132,56,Male,Karachi,Korangi,2025-11-16,2025,11,56+
4133,20,Male,Karachi,Karachi Central,2025-07-17,2025,7,18-25
4134,61,Female,Karachi,Keamari,2024-05-01,2024,5,56+
4135,26,Male,Karachi,Korangi,2024-02-09,2024,2,26-35
4136,65,Female,Karachi,Keamari,2025-01-19,2025,1,56+
4137,35,Male,Karachi,Karachi West,2025-04-18,2025,4,26-35
4138,61,Male,Karachi,Keamari,2025-11-27,2025,11,56+
4139,46,Male,Karachi,Karachi Central,2024-01-11,2024,1,46-55
4140,35,Female,Karachi,Karachi West,2024-10-22,2024,10,26-35
4141,42,Female,Karachi,Malir,2024-12-15,2024,12,36-45
4142,58,Female,Karachi,Karachi West,2024-03-10,2024,3,56+
4143,60,Male,Karachi,Karachi South,2024-12-22,2024,12,56+
4144,19,Male,Karachi,Karachi South,2025-12-11,2025,12,18-25
4145,45,Female,Karachi,Korangi,2024-12-11,2024,12,36-45
4146,26,Female,Karachi,Karachi East,2025-01-20,2025,1,26-35
4147,57,Male,Karachi,Korangi,2024-11-22,2024,11,56+
4148,42,Female,Karachi,Karachi South,2024-04-16,2024,4,36-45
4149,28,Female,Karachi,Karachi East,2025-11-15,2025,11,26-35
4150,49,Male,Karachi,Karachi South,2024-08-01,2024,8,46-55
4151,31,Male,Karachi,Karachi West,2024-12-17,2024,12,26-35
4152,39,Male,Karachi,Keamari,2024-12-23,2024,12,36-45
4153,23,Male,Karachi,Karachi South,2025-03-18,2025,3,18-25
4154,44,Male,Karachi,Karachi West,2025-08-13,2025,8,36-45
4155,60,Female,Karachi,Karachi Central,2024-08-02,2024,8,56+
4156,36,Male,Karachi,Karachi West,2024-06-06,2024,6,36-45
4157,55,Female,Karachi,Korangi,2025-11-13,2025,11,46-55
4158,26,Female,Karachi,Karachi Central,2025-12-10,2025,12,26-35
4159,22,Female,Karachi,Karachi South,2025-08-03,2025,8,18-25
4160,47,Male,Karachi,Karachi South,2025-10-25,2025,10,46-55
4161,57,Female,Karachi,Keamari,2025-12-19,2025,12,56+
4162,48,Female,Karachi,Korangi,2025-03-02,2025,3,46-55
4163,63,Male,Karachi,Keamari,2024-09-13,2024,9,56+
4164,53,Female,Karachi,Malir,2024-08-20,2024,8,46-55
4165,30,Male,Karachi,Keamari,2025-02-14,2025,2,26-35
4166,28,Male,Karachi,Karachi East,2025-04-15,2025,4,26-35
4167,28,Female,Karachi,Malir,2025-11-23,2025,11,26-35
4168,28,Male,Karachi,Korangi,2024-01-07,2024,1,26-35
4169,58,Female,Karachi,Korangi,2024-11-03,2024,11,56+
4170,63,Male,Karachi,Karachi Central,2024-05-07,2024,5,56+
4171,18,Female,Karachi,Korangi,2025-04-14,2025,4,18-25
4172,35,Female,Karachi,Korangi,2025-07-29,2025,7,26-35
4173,56,Female,Karachi,Karachi Central,2025-05-30,2025,5,56+
4174,46,Female,Karachi,Karachi Central,2025-11-01,2025,11,46-55
4175,60,Male,Karachi,Malir,2024-09-07,2024,9,56+
4176,33,Male,Karachi,Karachi West,2024-08-14,2024,8,26-35
4177,39,Male,Karachi,Keamari,2024-07-03,2024,7,36-45
4178,50,Female,Karachi,Keamari,2024-10-13,2024,10,46-55
4179,27,Female,Karachi,Karachi West,2024-11-24,2024,11,26-35
4180,47,Female,Karachi,Karachi West,2024-08-18,2024,8,46-55
4181,44,Male,Karachi,Karachi East,2025-06-10,2025,6,36-45
4182,40,Female,Karachi,Karachi East,2025-12-27,2025,12,36-45
4183,25,Male,Karachi,Karachi West,2025-05-15,2025,5,18-25
4184,39,Male,Karachi,Karachi East,2025-04-23,2025,4,36-45
4185,28,Female,Karachi,Karachi East,2025-09-08,2025,9,26-35
4186,44,Female,Karachi,Karachi West,2025-02-10,2025,2,36-45
4187,44,Female,Karachi,Karachi South,2024-04-29,2024,4,36-45
4188,21,Male,Karachi,Malir,2024-11-14,2024,11,18-25
4189,21,Female,Karachi,Karachi South,2025-03-31,2025,3,18-25
4190,21,Female,Karachi,Malir,2024-10-15,2024,10,18-25
4191,35,Male,Karachi,Karachi South,2024-04-24,2024,4,26-35
4192,27,Female,Karachi,Karachi West,2025-06-27,2025,6,26-35
4193,41,Female,Karachi,Keamari,2024-01-28,2024,1,36-45
4194,62,Female,Karachi,Karachi South,2025-05-28,2025,5,56+
4195,23,Female,Karachi,Karachi South,2025-11-04,2025,11,18-25
4196,32,Female,Karachi,Karachi West,2025-10-12,2025,10,26-35
4197,59,Male,Karachi,Malir,2025-05-22,2025,5,56+
4198,25,Male,Karachi,Karachi Central,2024-03-28,2024,3,18-25
4199,45,Female,Karachi,Korangi,2025-06-20,2025,6,36-45
4200,30,Male,Karachi,Keamari,2025-06-16,2025,6,26-35
4201,59,Female,Karachi,Karachi Central,2024-08-01,2024,8,56+
4202,42,Male,Karachi,Korangi,2025-10-21,2025,10,36-45
4203,24,Female,Karachi,Korangi,2024-07-25,2024,7,18-25
4204,18,Female,Karachi,Karachi Central,2025-02-20,2025,2,18-25
4205,43,Male,Karachi,Karachi South,2025-10-02,2025,10,36-45
4206,64,Male,Karachi,Korangi,2024-05-13,2024,5,56+
4207,65,Male,Karachi,Karachi East,2025-03-04,2025,3,56+
4208,36,Male,Karachi,Karachi West,2025-05-13,2025,5,36-45
4209,60,Male,Karachi,Keamari,2024-09-03,2024,9,56+
4210,20,Female,Karachi,Karachi Central,2024-07-29,2024,7,18-25
4211,51,Female,Karachi,Karachi South,2025-08-15,2025,8,46-55
4212,43,Female,Karachi,Karachi Central,2024-06-05,2024,6,36-45
4213,44,Female,Karachi,Karachi Central,2025-08-13,2025,8,36-45
4214,49,Male,Karachi,Karachi East,2024-12-03,2024,12,46-55
4215,42,Male,Karachi,Karachi Central,2025-11-04,2025,11,36-45
4216,64,Male,Karachi,Malir,2024-05-17,2024,5,56+
4217,63,Male,Karachi,Karachi Central,2024-01-11,2024,1,56+
4218,36,Male,Karachi,Karachi West,2024-08-16,2024,8,36-45
4219,64,Female,Karachi,Korangi,2024-02-09,2024,2,56+
4220,39,Female,Karachi,Karachi Central,2024-08-19,2024,8,36-45
4221,45,Female,Karachi,Malir,2024-01-10,2024,1,36-45
4222,65,Male,Karachi,Keamari,2024-08-29,2024,8,56+
4223,31,Male,Karachi,Keamari,2025-09-29,2025,9,26-35
4224,22,Female,Karachi,Karachi South,2024-11-20,2024,11,18-25
4225,63,Male,Karachi,Karachi East,2025-08-07,2025,8,56+
4226,51,Male,Karachi,Korangi,2024-04-13,2024,4,46-55
4227,31,Female,Karachi,Karachi West,2025-07-25,2025,7,26-35
4228,44,Female,Karachi,Korangi,2025-10-17,2025,10,36-45
4229,28,Male,Karachi,Korangi,2024-09-15,2024,9,26-35
4230,52,Female,Karachi,Keamari,2024-07-08,2024,7,46-55
4231,47,Male,Karachi,Malir,2024-02-28,2024,2,46-55
4232,29,Male,Karachi,Karachi Central,2025-11-06,2025,11,26-35
4233,28,Female,Karachi,Korangi,2025-02-07,2025,2,26-35
4234,65,Male,Karachi,Malir,2025-11-06,2025,11,56+
4235,18,Female,Karachi,Karachi Central,2025-01-16,2025,1,18-25
4236,56,Male,Karachi,Karachi East,2024-04-28,2024,4,56+
4237,20,Female,Karachi,Karachi South,2025-04-29,2025,4,18-25
4238,27,Male,Karachi,Keamari,2024-12-20,2024,12,26-35
4239,34,Female,Karachi,Karachi South,2025-03-20,2025,3,26-35
4240,30,Female,Karachi,Karachi West,2024-01-20,2024,1,26-35
4241,48,Male,Karachi,Karachi Central,2025-02-04,2025,2,46-55
4242,64,Male,Karachi,Malir,2025-04-20,2025,4,56+
4243,61,Male,Karachi,Karachi South,2024-09-05,2024,9,56+
4244,18,Female,Karachi,Karachi Central,2024-08-18,2024,8,18-25
4245,19,Female,Karachi,Karachi Central,2025-01-29,2025,1,18-25
4246,23,Female,Karachi,Karachi Central,2024-06-05,2024,6,18-25
4247,57,Male,Karachi,Karachi East,2024-09-21,2024,9,56+
4248,62,Female,Karachi,Malir,2024-11-23,2024,11,56+
4249,49,Female,Karachi,Malir,2024-04-15,2024,4,46-55
4250,42,Male,Karachi,Karachi Central,2024-06-22,2024,6,36-45
4251,18,Female,Karachi,Karachi Central,2024-04-02,2024,4,18-25
4252,36,Male,Karachi,Korangi,2025-07-24,2025,7,36-45
4253,19,Male,Karachi,Karachi South,2024-04-25,2024,4,18-25
4254,43,Male,Karachi,Karachi South,2025-01-11,2025,1,36-45
4255,42,Female,Karachi,Karachi East,2024-09-22,2024,9,36-45
4256,52,Male,Karachi,Karachi East,2024-05-02,2024,5,46-55
4257,44,Female,Karachi,Malir,2025-03-17,2025,3,36-45
4258,63,Female,Karachi,Karachi West,2024-02-27,2024,2,56+
4259,25,Female,Karachi,Korangi,2025-03-27,2025,3,18-25
4260,31,Male,Karachi,Keamari,2024-04-26,2024,4,26-35
4261,60,Male,Karachi,Korangi,2024-05-18,2024,5,56+
4262,27,Female,Karachi,Korangi,2024-04-18,2024,4,26-35
4263,33,Female,Karachi,Karachi South,2024-03-27,2024,3,26-35
4264,46,Female,Karachi,Keamari,2024-07-11,2024,7,46-55
4265,30,Male,Karachi,Karachi Central,2024-07-30,2024,7,26-35
4266,56,Female,Karachi,Keamari,2024-11-23,2024,11,56+
4267,27,Male,Karachi,Karachi West,2024-10-21,2024,10,26-35
4268,28,Male,Karachi,Karachi South,2024-08-11,2024,8,26-35
4269,59,Male,Karachi,Karachi East,2025-07-18,2025,7,56+
4270,33,Female,Karachi,Karachi West,2024-11-11,2024,11,26-35
4271,21,Male,Karachi,Karachi South,2024-12-18,2024,12,18-25
4272,32,Female,Karachi,Korangi,2025-07-03,2025,7,26-35
4273,39,Female,Karachi,Karachi East,2025-11-18,2025,11,36-45
4274,19,Female,Karachi,Karachi South,2024-12-21,2024,12,18-25
4275,34,Female,Karachi,Malir,2025-01-03,2025,1,26-35
4276,54,Female,Karachi,Karachi East,2024-10-09,2024,10,46-55
4277,31,Female,Karachi,Malir,2025-12-10,2025,12,26-35
4278,59,Male,Karachi,Keamari,2025-01-26,2025,1,56+
4279,55,Male,Karachi,Karachi West,2025-10-07,2025,10,46-55
4280,48,Male,Karachi,Keamari,2024-02-02,2024,2,46-55
4281,40,Female,Karachi,Karachi South,2024-01-27,2024,1,36-45
4282,50,Male,Karachi,Korangi,2025-02-09,2025,2,46-55
4283,44,Female,Karachi,Korangi,2025-08-25,2025,8,36-45
4284,64,Female,Karachi,Karachi Central,2024-10-17,2024,10,56+
4285,19,Male,Karachi,Karachi East,2024-09-14,2024,9,18-25
4286,32,Female,Karachi,Karachi Central,2025-12-20,2025,12,26-35
4287,59,Female,Karachi,Karachi Central,2025-01-26,2025,1,56+
4288,41,Male,Karachi,Karachi West,2024-08-26,2024,8,36-45
4289,46,Male,Karachi,Malir,2024-07-12,2024,7,46-55
4290,56,Male,Karachi,Korangi,2024-08-13,2024,8,56+
4291,60,Female,Karachi,Keamari,2025-02-28,2025,2,56+
4292,19,Female,Karachi,Korangi,2024-01-30,2024,1,18-25
4293,50,Male,Karachi,Karachi West,2025-08-29,2025,8,46-55
4294,58,Female,Karachi,Korangi,2024-06-13,2024,6,56+
4295,46,Female,Karachi,Karachi East,2025-09-24,2025,9,46-55
4296,18,Female,Karachi,Malir,2025-05-06,2025,5,18-25
4297,23,Female,Karachi,Karachi West,2024-11-28,2024,11,18-25
4298,45,Female,Karachi,Malir,2025-07-10,2025,7,36-45
4299,65,Male,Karachi,Malir,2024-02-25,2024,2,56+
4300,43,Male,Karachi,Malir,2025-05-23,2025,5,36-45
4301,46,Female,Karachi,Karachi West,2025-04-19,2025,4,46-55
4302,42,Male,Karachi,Keamari,2024-09-05,2024,9,36-45
4303,38,Male,Karachi,Malir,2024-02-16,2024,2,36-45
4304,37,Female,Karachi,Keamari,2024-01-27,2024,1,36-45
4305,36,Female,Karachi,Karachi West,2025-03-06,2025,3,36-45
4306,21,Male,Karachi,Malir,2024-12-23,2024,12,18-25
4307,19,Female,Karachi,Korangi,2025-04-17,2025,4,18-25
4308,46,Female,Karachi,Korangi,2025-01-11,2025,1,46-55
4309,32,Male,Karachi,Malir,2024-09-04,2024,9,26-35
4310,60,Female,Karachi,Keamari,2024-04-25,2024,4,56+
4311,52,Male,Karachi,Korangi,2025-04-09,2025,4,46-55
4312,36,Female,Karachi,Korangi,2024-07-16,2024,7,36-45
4313,62,Male,Karachi,Korangi,2025-12-16,2025,12,56+
4314,34,Female,Karachi,Keamari,2024-08-08,2024,8,26-35
4315,35,Male,Karachi,Karachi South,2025-10-03,2025,10,26-35
4316,23,Female,Karachi,Korangi,2024-02-09,2024,2,18-25
4317,40,Male,Karachi,Karachi Central,2025-09-23,2025,9,36-45
4318,25,Female,Karachi,Korangi,2024-05-07,2024,5,18-25
4319,37,Female,Karachi,Karachi East,2025-11-25,2025,11,36-45
4320,23,Female,Karachi,Karachi South,2024-07-01,2024,7,18-25
4321,18,Female,Karachi,Korangi,2024-10-30,2024,10,18-25
4322,56,Female,Karachi,Keamari,2024-09-21,2024,9,56+
4323,55,Female,Karachi,Malir,2024-04-02,2024,4,46-55
4324,38,Female,Karachi,Karachi East,2024-05-10,2024,5,36-45
4325,45,Female,Karachi,Keamari,2024-09-22,2024,9,36-45
4326,45,Male,Karachi,Karachi West,2024-08-29,2024,8,36-45
4327,18,Male,Karachi,Keamari,2024-04-02,2024,4,18-25
4328,52,Male,Karachi,Karachi West,2024-11-17,2024,11,46-55
4329,62,Male,Karachi,Karachi Central,2024-02-15,2024,2,56+
4330,50,Male,Karachi,Karachi Central,2024-09-08,2024,9,46-55
4331,55,Female,Karachi,Malir,2024-12-17,2024,12,46-55
4332,34,Female,Karachi,Malir,2025-07-06,2025,7,26-35
4333,51,Female,Karachi,Korangi,2025-02-20,2025,2,46-55
4334,51,Male,Karachi,Karachi East,2025-02-11,2025,2,46-55
4335,25,Male,Karachi,Karachi South,2024-08-08,2024,8,18-25
4336,29,Female,Karachi,Malir,2024-11-18,2024,11,26-35
4337,33,Male,Karachi,Korangi,2024-01-13,2024,1,26-35
4338,26,Female,Karachi,Korangi,2024-07-29,2024,7,26-35
4339,31,Female,Karachi,Malir,2025-07-11,2025,7,26-35
4340,24,Male,Karachi,Karachi East,2026-01-06,2026,1,18-25
4341,54,Male,Karachi,Karachi West,2024-09-12,2024,9,46-55
4342,18,Female,Karachi,Keamari,2025-11-03,2025,11,18-25
4343,29,Female,Karachi,Malir,2024-02-24,2024,2,26-35
4344,56,Male,Karachi,Korangi,2025-10-30,2025,10,56+
4345,59,Male,Karachi,Malir,2025-06-26,2025,6,56+
4346,55,Male,Karachi,Korangi,2024-04-16,2024,4,46-55
4347,55,Male,Karachi,Keamari,2025-08-31,2025,8,46-55
4348,36,Female,Karachi,Korangi,2024-09-08,2024,9,36-45
4349,22,Female,Karachi,Korangi,2024-06-13,2024,6,18-25
4350,22,Female,Karachi,Karachi West,2025-12-06,2025,12,18-25
4351,42,Female,Karachi,Karachi Central,2024-10-16,2024,10,36-45
4352,59,Female,Karachi,Keamari,2025-11-10,2025,11,56+
4353,31,Male,Karachi,Korangi,2024-07-26,2024,7,26-35
4354,22,Female,Karachi,Karachi East,2025-03-01,2025,3,18-25
4355,57,Male,Karachi,Malir,2024-06-30,2024,6,56+
4356,26,Female,Karachi,Malir,2024-03-27,2024,3,26-35
4357,53,Male,Karachi,Karachi South,2025-11-03,2025,11,46-55
4358,33,Female,Karachi,Karachi Central,2025-12-20,2025,12,26-35
4359,40,Male,Karachi,Keamari,2024-06-21,2024,6,36-45
4360,24,Female,Karachi,Malir,2025-10-03,2025,10,18-25
4361,47,Male,Karachi,Karachi South,2025-05-05,2025,5,46-55
4362,46,Male,Karachi,Keamari,2025-04-24,2025,4,46-55
4363,33,Male,Karachi,Karachi West,2024-01-11,2024,1,26-35
4364,59,Male,Karachi,Karachi West,2024-01-22,2024,1,56+
4365,38,Male,Karachi,Korangi,2025-12-19,2025,12,36-45
4366,31,Male,Karachi,Keamari,2024-04-23,2024,4,26-35
4367,45,Male,Karachi,Karachi Central,2024-04-05,2024,4,36-45
4368,24,Male,Karachi,Malir,2025-03-22,2025,3,18-25
4369,48,Female,Karachi,Karachi East,2025-11-09,2025,11,46-55
4370,44,Male,Karachi,Karachi Central,2024-05-14,2024,5,36-45
4371,43,Female,Karachi,Karachi Central,2024-03-07,2024,3,36-45
4372,22,Female,Karachi,Karachi West,2025-10-29,2025,10,18-25
4373,19,Female,Karachi,Korangi,2024-02-02,2024,2,18-25
4374,18,Male,Karachi,Malir,2025-08-22,2025,8,18-25
4375,42,Male,Karachi,Karachi East,2024-05-03,2024,5,36-45
4376,64,Female,Karachi,Karachi South,2025-01-27,2025,1,56+
4377,44,Male,Karachi,Karachi Central,2025-10-03,2025,10,36-45
4378,54,Female,Karachi,Keamari,2025-09-24,2025,9,46-55
4379,58,Female,Karachi,Korangi,2024-03-01,2024,3,56+
4380,34,Male,Karachi,Karachi East,2025-04-08,2025,4,26-35
4381,46,Male,Karachi,Karachi West,2024-02-01,2024,2,46-55
4382,52,Female,Karachi,Karachi East,2025-07-23,2025,7,46-55
4383,59,Male,Karachi,Karachi East,2025-12-13,2025,12,56+
4384,27,Female,Karachi,Karachi South,2025-08-12,2025,8,26-35
4385,57,Male,Karachi,Keamari,2024-12-13,2024,12,56+
4386,20,Male,Karachi,Korangi,2025-12-04,2025,12,18-25
4387,59,Male,Karachi,Malir,2024-08-12,2024,8,56+
4388,53,Female,Karachi,Karachi East,2024-02-26,2024,2,46-55
4389,45,Female,Karachi,Karachi South,2025-03-13,2025,3,36-45
4390,38,Female,Karachi,Korangi,2024-10-23,2024,10,36-45
4391,32,Female,Karachi,Karachi East,2024-03-20,2024,3,26-35
4392,60,Female,Karachi,Karachi South,2024-07-08,2024,7,56+
4393,40,Male,Karachi,Keamari,2025-09-26,2025,9,36-45
4394,40,Female,Karachi,Karachi West,2025-06-11,2025,6,36-45
4395,65,Female,Karachi,Karachi South,2024-03-18,2024,3,56+
4396,20,Male,Karachi,Karachi South,2024-09-08,2024,9,18-25
4397,65,Male,Karachi,Karachi Central,2024-01-13,2024,1,56+
4398,53,Male,Karachi,Karachi East,2025-08-31,2025,8,46-55
4399,53,Female,Karachi,Malir,2025-04-17,2025,4,46-55
4400,44,Male,Karachi,Keamari,2025-02-17,2025,2,36-45
4401,36,Male,Karachi,Karachi Central,2024-08-06,2024,8,36-45
4402,21,Female,Karachi,Karachi East,2024-01-12,2024,1,18-25
4403,44,Female,Karachi,Karachi South,2024-02-19,2024,2,36-45
4404,51,Female,Karachi,Keamari,2024-08-25,2024,8,46-55
