order_detail_id,order_id,product_id,quantity,unit_price,line_total
33436,4669,38,4,378.62,1514.48
33437,1208,21,3,184.38,553.13
33438,4964,3,3,257.3,771.9
33439,1200,43,3,512.98,1538.93
33440,11086,37,2,615.48,1230.95
33441,521,85,3,738.47,2215.41
33442,10730,56,5,102.07,510.34
33443,3069,17,1,697.8,697.8
33444,2191,70,5,354.95,1774.76
33445,5619,91,5,382.35,1911.76
33446,1706,92,4,655.59,2622.35
33447,6134,62,1,542.6,542.6
33448,10619,31,1,356.75,356.75
33449,2092,27,4,388.81,1555.24
33450,6519,94,4,479.66,1918.65
33451,582,77,1,208.62,208.62
33452,5065,6,5,429.71,2148.55
33453,2065,22,1,377.33,377.33
33454,2241,23,3,81.55,244.66
33455,7789,4,5,529.53,2647.64
33456,5261,11,2,545.92,1091.85
33457,3524,35,2,197.75,395.5
33458,3382,84,3,323.32,969.97
33459,167,46,3,510.28,1530.86
33460,3118,1,3,163.76,491.26
33461,1039,52,4,633.85,2535.4
33462,4726,100,3,371.01,1113.02
33463,11734,73,3,403.41,1210.22
33464,7068,68,1,103.13,103.13
33465,11681,2,4,575.59,2302.36
33466,5658,65,1,626.54,626.54
33467,11673,53,1,181.25,181.25
33468,4473,5,2,451.11,902.22
33469,10974,87,4,152.82,611.29
33470,5615,45,4,507.14,2028.55
33471,3668,88,2,148.72,297.44
33472,65,57,4,589.69,2358.76
33473,10620,64,4,479.66,1918.65
33474,4259,52,4,633.85,2535.4
33475,3691,88,2,148.72,297.44
33476,7926,49,2,255.58,511.17
33477,3244,58,5,442.36,2211.79
33478,8331,41,1,277.64,277.64
33479,7790,85,1,738.47,738.47
33480,4996,2,5,575.59,2877.95
33481,11948,97,1,676.03,676.03
33482,1842,69,2,588.48,1176.95
33483,5772,24,3,362.95,1088.85
33484,8086,94,2,479.66,959.32
33485,6630,50,2,581.18,1162.36
33486,3896,73,1,403.41,403.41
33487,4696,26,1,478.7,478.7
33488,4760,54,3,585.07,1755.21
33489,2255,88,4,148.72,594.88
33490,5777,85,3,738.47,2215.41
33491,2200,51,4,153.49,613.96
33492,11266,29,5,426.48,2132.42
33493,4023,15,5,362.32,1811.62
33494,8939,82,5,463.39,2316.97
33495,9482,18,2,131.18,262.35
33496,2089,30,2,172.82,345.64
33497,7947,36,1,453.16,453.16
33498,11851,77,4,208.62,834.47
33499,5883,77,4,208.62,834.47
33500,4041,44,3,744.58,2233.75
33501,6255,91,1,382.35,382.35
33502,6764,18,1,131.18,131.18
33503,2809,94,5,479.66,2398.31
33504,10920,84,1,323.32,323.32
33505,2643,59,3,277.98,833.95
33506,3470,27,1,388.81,388.81
33507,9237,19,2,604.02,1208.04
33508,6951,59,5,277.98,1389.92
33509,482,100,2,371.01,742.01
33510,3699,79,4,258.53,1034.11
33511,9843,10,4,361.51,1446.03
33512,4385,49,1,255.58,255.58
33513,8611,93,4,621.07,2484.3
33514,10234,77,5,208.62,1043.09
33515,3839,39,3,251.86,755.59
33516,11086,62,4,542.6,2170.41
33517,8773,14,1,447.52,447.52
33518,4888,15,1,362.32,362.32
33519,4841,91,1,382.35,382.35
33520,4699,57,3,589.69,1769.07
33521,1210,39,2,251.86,503.72
33522,6343,98,4,350.07,1400.26
33523,2643,1,3,163.76,491.26
33524,11082,76,2,116.19,232.39
33525,6723,42,1,235.76,235.76
33526,7834,75,5,616.48,3082.42
33527,1190,50,4,581.18,2324.71
33528,7903,18,3,131.18,393.53
33529,234,2,3,575.59,1726.77
33530,2755,26,5,478.7,2393.48
33531,8645,7,2,593.63,1187.26
33532,5523,52,5,633.85,3169.24
33533,10409,65,4,626.54,2506.16
33534,9002,29,4,426.48,1705.93
33535,7818,70,1,354.95,354.95
33536,7700,20,1,673.87,673.87
33537,7377,76,2,116.19,232.39
33538,4287,73,2,403.41,806.81
33539,4660,57,1,589.69,589.69
33540,1138,45,5,507.14,2535.69
33541,3615,20,1,673.87,673.87
33542,8232,78,3,630.73,1892.2
33543,3052,53,4,181.25,725.0
33544,1637,38,5,378.62,1893.1
33545,10267,73,3,403.41,1210.22
33546,1576,83,5,187.85,939.24
33547,5483,31,3,356.75,1070.25
33548,10634,41,2,277.64,555.28
33549,1449,57,5,589.69,2948.44
33550,8797,82,3,463.39,1390.18
33551,4960,44,4,744.58,2978.33
33552,856,27,3,388.81,1166.43
33553,11450,24,5,362.95,1814.74
33554,7801,64,3,479.66,1438.99
33555,8998,17,4,697.8,2791.2
33556,467,61,4,540.28,2161.1
33557,8244,96,5,649.68,3248.38
33558,11233,91,3,382.35,1147.06
33559,2846,54,4,585.07,2340.28
33560,2685,3,1,257.3,257.3
33561,5443,13,3,237.95,713.85
33562,3752,61,4,540.28,2161.1
33563,11225,37,3,615.48,1846.43
33564,5804,35,4,197.75,791.0
33565,11590,16,1,224.77,224.77
33566,9337,59,1,277.98,277.98
33567,9825,68,4,103.13,412.51
33568,5879,33,5,93.94,469.69
33569,10468,89,5,279.32,1396.59
33570,10865,78,3,630.73,1892.2
33571,10235,6,3,429.71,1289.13
33572,6963,31,5,356.75,1783.76
33573,5182,77,3,208.62,625.86
33574,3060,88,3,148.72,446.16
33575,5890,37,1,615.48,615.48
33576,6567,64,2,479.66,959.32
33577,1482,35,2,197.75,395.5
33578,35,11,3,545.92,1637.78
33579,7872,48,2,281.46,562.92
33580,5729,28,4,637.83,2551.33
33581,3689,95,5,608.08,3040.39
33582,2744,61,3,540.28,1620.83
33583,5343,46,2,510.28,1020.57
33584,11824,35,2,197.75,395.5
33585,6259,81,3,334.21,1002.62
33586,663,38,4,378.62,1514.48
33587,1151,75,4,616.48,2465.94
33588,3512,63,4,149.61,598.46
33589,7114,58,4,442.36,1769.44
33590,3298,5,2,451.11,902.22
33591,6945,56,4,102.07,408.28
33592,6705,56,3,102.07,306.21
33593,8923,40,1,700.86,700.86
33594,1925,95,5,608.08,3040.39
33595,6938,65,4,626.54,2506.16
33596,7454,98,2,350.07,700.13
33597,10784,42,3,235.76,707.28
33598,7579,90,3,702.3,2106.9
33599,6153,13,3,237.95,713.85
33600,9815,92,5,655.59,3277.94
33601,11910,73,4,403.41,1613.62
33602,404,17,5,697.8,3489.0
33603,8155,89,4,279.32,1117.27
33604,10247,74,1,295.26,295.26
33605,1830,100,3,371.01,1113.02
33606,8863,42,5,235.76,1178.8
33607,10801,99,3,453.88,1361.63
33608,10611,54,5,585.07,2925.35
33609,7770,12,3,187.52,562.55
33610,3234,69,5,588.48,2942.38
33611,7121,61,5,540.28,2701.38
33612,1721,27,5,388.81,1944.04
33613,3663,20,2,673.87,1347.73
33614,3554,38,1,378.62,378.62
33615,1455,76,4,116.19,464.77
33616,722,22,3,377.33,1132.0
33617,2637,69,5,588.48,2942.38
33618,3851,74,2,295.26,590.53
33619,2498,34,5,401.43,2007.13
33620,8493,27,3,388.81,1166.43
33621,7237,46,3,510.28,1530.86
33622,6071,59,5,277.98,1389.92
33623,1556,48,4,281.46,1125.84
33624,2813,7,5,593.63,2968.15
33625,4539,64,2,479.66,959.32
33626,11184,69,2,588.48,1176.95
33627,11880,32,3,625.49,1876.46
33628,7083,80,2,184.19,368.39
33629,8297,31,5,356.75,1783.76
33630,4935,5,4,451.11,1804.43
33631,6360,29,2,426.48,852.97
33632,4487,67,2,385.66,771.33
33633,6705,57,1,589.69,589.69
33634,2090,99,1,453.88,453.88
33635,5555,44,3,744.58,2233.75
33636,5505,56,1,102.07,102.07
33637,8759,12,5,187.52,937.59
33638,1215,28,3,637.83,1913.49
33639,3026,25,3,124.64,373.93
33640,9826,20,3,673.87,2021.6
33641,3498,68,4,103.13,412.51
33642,6775,19,1,604.02,604.02
33643,6220,43,4,512.98,2051.91
33644,10940,53,4,181.25,725.0
33645,3809,66,2,678.42,1356.84
33646,5050,33,4,93.94,375.75
33647,6306,36,5,453.16,2265.79
33648,1587,53,1,181.25,181.25
33649,5107,36,4,453.16,1812.64
33650,5735,14,4,447.52,1790.08
33651,5594,44,5,744.58,3722.92
33652,10252,3,2,257.3,514.6
33653,11162,44,4,744.58,2978.33
33654,814,37,4,615.48,2461.91
33655,4424,18,4,131.18,524.71
33656,6620,8,3,345.11,1035.34
33657,2876,90,3,702.3,2106.9
33658,2937,43,1,512.98,512.98
33659,9515,83,3,187.85,563.54
33660,9031,17,4,697.8,2791.2
33661,9076,56,4,102.07,408.28
33662,8295,20,4,673.87,2695.46
33663,8829,57,4,589.69,2358.76
33664,3398,30,3,172.82,518.45
33665,6081,98,1,350.07,350.07
33666,2191,34,4,401.43,1605.7
33667,8921,6,1,429.71,429.71
33668,11191,82,3,463.39,1390.18
33669,1668,9,1,636.87,636.87
33670,10084,87,1,152.82,152.82
33671,7971,5,1,451.11,451.11
33672,364,95,1,608.08,608.08
33673,8233,37,3,615.48,1846.43
33674,7582,51,2,153.49,306.98
33675,10269,78,3,630.73,1892.2
33676,7647,28,4,637.83,2551.33
33677,2614,39,2,251.86,503.72
33678,7176,21,1,184.38,184.38
33679,6692,91,5,382.35,1911.76
33680,6002,1,5,163.76,818.78
33681,4905,73,3,403.41,1210.22
33682,9691,6,3,429.71,1289.13
33683,11130,71,1,493.94,493.94
33684,4315,75,1,616.48,616.48
33685,3952,11,2,545.92,1091.85
33686,7683,59,2,277.98,555.97
33687,2464,21,5,184.38,921.88
33688,1608,31,4,356.75,1427.0
33689,5150,61,5,540.28,2701.38
33690,9484,76,4,116.19,464.77
33691,8424,68,4,103.13,412.51
33692,4461,20,5,673.87,3369.33
33693,9379,68,4,103.13,412.51
33694,8102,97,4,676.03,2704.13
33695,11622,58,5,442.36,2211.79
33696,10721,48,2,281.46,562.92
33697,1723,90,2,702.3,1404.6
33698,8717,69,2,588.48,1176.95
33699,8673,95,1,608.08,608.08
33700,10630,18,4,131.18,524.71
33701,320,88,1,148.72,148.72
33702,11719,48,4,281.46,1125.84
33703,2038,92,5,655.59,3277.94
33704,11903,23,3,81.55,244.66
33705,5403,29,5,426.48,2132.42
33706,134,64,2,479.66,959.32
33707,770,54,3,585.07,1755.21
33708,1893,91,2,382.35,764.71
33709,9698,32,4,625.49,2501.95
33710,9749,44,1,744.58,744.58
33711,11951,9,1,636.87,636.87
33712,1500,41,5,277.64,1388.21
33713,10568,83,3,187.85,563.54
33714,604,12,5,187.52,937.59
33715,7860,66,5,678.42,3392.09
33716,934,74,3,295.26,885.79
33717,8749,28,4,637.83,2551.33
33718,8882,3,2,257.3,514.6
33719,8863,78,2,630.73,1261.46
33720,2941,66,5,678.42,3392.09
33721,7875,77,4,208.62,834.47
33722,4403,48,1,281.46,281.46
33723,3491,4,3,529.53,1588.59
33724,3408,100,5,371.01,1855.04
33725,5282,14,5,447.52,2237.6
33726,6086,20,3,673.87,2021.6
33727,1173,54,5,585.07,2925.35
33728,666,42,2,235.76,471.52
33729,10960,74,1,295.26,295.26
33730,8340,21,5,184.38,921.88
33731,8470,24,2,362.95,725.9
33732,1206,93,5,621.07,3105.38
33733,1867,86,5,632.95,3164.78
33734,1951,63,4,149.61,598.46
33735,8690,21,3,184.38,553.13
33736,2844,78,2,630.73,1261.46
33737,9251,52,2,633.85,1267.7
33738,75,42,4,235.76,943.04
33739,4472,79,1,258.53,258.53
33740,3133,22,2,377.33,754.67
33741,1934,78,5,630.73,3153.66
33742,2228,74,3,295.26,885.79
33743,4898,78,2,630.73,1261.46
33744,7359,78,1,630.73,630.73
33745,6207,55,1,456.18,456.18
33746,201,56,1,102.07,102.07
33747,7861,6,5,429.71,2148.55
33748,3540,48,5,281.46,1407.3
33749,8639,73,1,403.41,403.41
33750,6681,2,1,575.59,575.59
33751,9034,11,4,545.92,2183.7
33752,133,63,4,149.61,598.46
33753,9499,100,3,371.01,1113.02
33754,77,85,4,738.47,2953.88
33755,1716,26,2,478.7,957.39
33756,8733,83,4,187.85,751.39
33757,4785,7,1,593.63,593.63
33758,2974,69,5,588.48,2942.38
33759,3567,84,2,323.32,646.65
33760,1801,13,4,237.95,951.8
33761,10414,26,3,478.7,1436.09
33762,3537,69,4,588.48,2353.91
33763,7441,59,1,277.98,277.98
33764,2793,76,1,116.19,116.19
33765,688,2,3,575.59,1726.77
33766,5672,80,3,184.19,552.58
33767,1144,74,5,295.26,1476.32
33768,11024,2,2,575.59,1151.18
33769,6166,13,1,237.95,237.95
33770,3540,97,5,676.03,3380.16
33771,4627,3,2,257.3,514.6
33772,5734,64,5,479.66,2398.31
33773,9914,90,1,702.3,702.3
33774,7456,38,5,378.62,1893.1
33775,4214,1,2,163.76,327.51
33776,7164,48,3,281.46,844.38
33777,7704,69,2,588.48,1176.95
33778,1016,66,1,678.42,678.42
33779,3357,31,3,356.75,1070.25
33780,7668,69,1,588.48,588.48
33781,10680,85,5,738.47,3692.35
33782,2739,94,4,479.66,1918.65
33783,9772,27,1,388.81,388.81
33784,10985,67,3,385.66,1156.99
33785,9459,28,1,637.83,637.83
33786,1914,32,2,625.49,1250.98
33787,11221,26,2,478.7,957.39
33788,8313,42,5,235.76,1178.8
33789,3271,24,4,362.95,1451.8
33790,8994,99,3,453.88,1361.63
33791,7876,95,1,608.08,608.08
33792,11188,90,5,702.3,3511.51
33793,4534,42,1,235.76,235.76
33794,7657,84,5,323.32,1616.62
33795,10757,45,3,507.14,1521.41
33796,12000,31,1,356.75,356.75
33797,8841,49,5,255.58,1277.92
33798,6206,67,5,385.66,1928.32
33799,9002,98,1,350.07,350.07
33800,90,28,3,637.83,1913.49
33801,7616,83,4,187.85,751.39
33802,5228,25,2,124.64,249.29
33803,6067,33,3,93.94,281.81
33804,5733,12,2,187.52,375.04
33805,505,41,5,277.64,1388.21
33806,9203,72,5,374.36,1871.82
33807,4535,18,4,131.18,524.71
33808,682,15,1,362.32,362.32
33809,2069,41,1,277.64,277.64
33810,7668,81,2,334.21,668.41
33811,1524,71,5,493.94,2469.7
33812,5841,39,3,251.86,755.59
33813,5026,60,1,611.43,611.43
33814,10203,54,3,585.07,1755.21
33815,10441,97,3,676.03,2028.1
33816,3463,54,1,585.07,585.07
33817,8298,86,2,632.95,1265.91
33818,4933,57,1,589.69,589.69
33819,7969,25,5,124.64,623.22
33820,5732,2,3,575.59,1726.77
33821,8173,59,5,277.98,1389.92
33822,3929,26,1,478.7,478.7
33823,5817,75,4,616.48,2465.94
33824,11655,57,5,589.69,2948.44
33825,11459,18,4,131.18,524.71
33826,5607,61,2,540.28,1080.55
33827,6128,38,4,378.62,1514.48
33828,7464,18,2,131.18,262.35
33829,11586,26,1,478.7,478.7
33830,11573,81,5,334.21,1671.03
33831,5093,89,5,279.32,1396.59
33832,11829,3,3,257.3,771.9
33833,1286,32,3,625.49,1876.46
33834,2564,14,4,447.52,1790.08
33835,7092,35,5,197.75,988.75
33836,4464,26,1,478.7,478.7
33837,11012,7,4,593.63,2374.52
33838,2528,46,3,510.28,1530.86
33839,7322,5,3,451.11,1353.33
33840,5729,46,4,510.28,2041.14
33841,3462,48,5,281.46,1407.3
33842,10939,70,4,354.95,1419.81
33843,4639,28,2,637.83,1275.66
33844,3109,33,1,93.94,93.94
33845,1748,17,5,697.8,3489.0
33846,7351,51,1,153.49,153.49
33847,9834,41,3,277.64,832.92
33848,7847,53,2,181.25,362.5
33849,5233,75,5,616.48,3082.42
33850,6873,38,1,378.62,378.62
33851,800,56,3,102.07,306.21
33852,2360,35,2,197.75,395.5
33853,3851,94,1,479.66,479.66
33854,4189,27,5,388.81,1944.04
33855,11970,73,4,403.41,1613.62
33856,4187,1,1,163.76,163.76
33857,6580,35,5,197.75,988.75
33858,7227,48,3,281.46,844.38
33859,3508,11,3,545.92,1637.78
33860,3214,48,4,281.46,1125.84
33861,1163,38,2,378.62,757.24
33862,1578,88,1,148.72,148.72
33863,8949,58,4,442.36,1769.44
33864,5023,54,1,585.07,585.07
33865,7737,95,1,608.08,608.08
33866,4623,89,1,279.32,279.32
33867,9470,60,3,611.43,1834.3
33868,11307,100,5,371.01,1855.04
33869,9423,18,3,131.18,393.53
33870,1156,18,5,131.18,655.88
33871,2918,16,2,224.77,449.54
33872,7246,82,4,463.39,1853.57
33873,80,41,1,277.64,277.64
33874,3673,34,1,401.43,401.43
33875,233,69,5,588.48,2942.38
33876,394,31,1,356.75,356.75
33877,1513,74,1,295.26,295.26
33878,8784,52,3,633.85,1901.55
33879,3069,6,4,429.71,1718.84
33880,11147,53,1,181.25,181.25
33881,2301,19,4,604.02,2416.08
33882,9840,32,1,625.49,625.49
33883,6919,44,4,744.58,2978.33
33884,8958,4,4,529.53,2118.11
33885,8330,16,3,224.77,674.32
33886,9169,53,3,181.25,543.75
33887,1633,17,4,697.8,2791.2
33888,7424,59,3,277.98,833.95
33889,3099,58,3,442.36,1327.08
33890,5689,51,4,153.49,613.96
33891,3667,20,4,673.87,2695.46
33892,6524,4,3,529.53,1588.59
33893,595,94,5,479.66,2398.31
33894,6830,11,2,545.92,1091.85
33895,3541,3,3,257.3,771.9
33896,7494,49,2,255.58,511.17
33897,8585,78,3,630.73,1892.2
33898,5706,15,1,362.32,362.32
33899,6050,28,3,637.83,1913.49
33900,7049,62,1,542.6,542.6
33901,5271,5,2,451.11,902.22
33902,2342,69,2,588.48,1176.95
33903,9327,24,3,362.95,1088.85
33904,1134,36,2,453.16,906.32
33905,1058,45,4,507.14,2028.55
33906,7550,57,5,589.69,2948.44
33907,7780,33,4,93.94,375.75
33908,8532,14,5,447.52,2237.6
33909,427,47,3,107.36,322.08
33910,845,94,2,479.66,959.32
33911,7458,5,4,451.11,1804.43
33912,5099,50,1,581.18,581.18
33913,5060,5,1,451.11,451.11
33914,549,76,2,116.19,232.39
33915,3477,37,2,615.48,1230.95
33916,4461,75,4,616.48,2465.94
33917,5734,5,4,451.11,1804.43
33918,11908,89,2,279.32,558.64
33919,5758,85,3,738.47,2215.41
33920,8401,55,5,456.18,2280.88
33921,5486,25,2,124.64,249.29
33922,6632,46,3,510.28,1530.86
33923,11827,14,4,447.52,1790.08
33924,7806,59,2,277.98,555.97
33925,6166,57,4,589.69,2358.76
33926,10104,73,5,403.41,2017.03
33927,3734,28,3,637.83,1913.49
33928,8669,34,4,401.43,1605.7
33929,10875,59,1,277.98,277.98
33930,3175,89,3,279.32,837.95
33931,7542,61,4,540.28,2161.1
33932,914,12,1,187.52,187.52
33933,2131,51,1,153.49,153.49
33934,7040,59,2,277.98,555.97
33935,10213,37,2,615.48,1230.95
33936,8328,88,4,148.72,594.88
33937,1527,2,5,575.59,2877.95
33938,1470,5,2,451.11,902.22
33939,9216,90,4,702.3,2809.21
33940,901,90,2,702.3,1404.6
33941,6370,31,3,356.75,1070.25
33942,6878,97,2,676.03,1352.06
33943,4627,69,5,588.48,2942.38
33944,5568,5,3,451.11,1353.33
33945,3826,43,3,512.98,1538.93
33946,2246,15,5,362.32,1811.62
33947,11376,7,5,593.63,2968.15
33948,511,1,2,163.76,327.51
33949,3369,39,4,251.86,1007.45
33950,3463,79,4,258.53,1034.11
33951,1201,13,4,237.95,951.8
33952,4792,63,1,149.61,149.61
33953,11126,54,2,585.07,1170.14
33954,6729,65,3,626.54,1879.62
33955,11399,53,1,181.25,181.25
33956,559,60,4,611.43,2445.73
33957,4594,87,5,152.82,764.11
33958,2439,48,2,281.46,562.92
33959,7810,8,3,345.11,1035.34
33960,134,59,3,277.98,833.95
33961,10027,94,5,479.66,2398.31
33962,172,78,3,630.73,1892.2
33963,3652,94,1,479.66,479.66
33964,11375,1,3,163.76,491.26
33965,10049,36,2,453.16,906.32
33966,400,13,3,237.95,713.85
33967,4219,36,2,453.16,906.32
33968,11765,52,4,633.85,2535.4
33969,1599,59,4,277.98,1111.93
33970,5957,39,2,251.86,503.72
33971,2831,86,1,632.95,632.95
33972,9214,66,2,678.42,1356.84
33973,3069,20,3,673.87,2021.6
33974,2174,60,1,611.43,611.43
33975,6309,26,5,478.7,2393.48
33976,9067,50,5,581.18,2905.89
33977,11712,48,3,281.46,844.38
33978,7225,4,2,529.53,1059.06
33979,686,70,2,354.95,709.9
33980,1738,92,5,655.59,3277.94
33981,3915,100,4,371.01,1484.03
33982,6628,24,2,362.95,725.9
33983,2637,82,5,463.39,2316.97
33984,5110,95,1,608.08,608.08
33985,10501,1,1,163.76,163.76
33986,4013,83,3,187.85,563.54
33987,10027,91,1,382.35,382.35
33988,3178,35,1,197.75,197.75
33989,11394,44,1,744.58,744.58
33990,10905,82,4,463.39,1853.57
33991,10087,63,4,149.61,598.46
33992,32,16,1,224.77,224.77
33993,8972,85,3,738.47,2215.41
33994,6071,61,2,540.28,1080.55
33995,8568,39,1,251.86,251.86
33996,9415,71,2,493.94,987.88
33997,3832,13,4,237.95,951.8
33998,5738,77,2,208.62,417.24
33999,5424,46,5,510.28,2551.42
34000,705,93,5,621.07,3105.38
34001,11051,41,4,277.64,1110.56
34002,10041,61,2,540.28,1080.55
34003,1689,99,3,453.88,1361.63
34004,7787,97,5,676.03,3380.16
34005,4957,65,5,626.54,3132.7
34006,4667,21,4,184.38,737.5
34007,10020,18,2,131.18,262.35
34008,5446,95,1,608.08,608.08
34009,101,59,5,277.98,1389.92
34010,270,6,4,429.71,1718.84
34011,5463,13,4,237.95,951.8
34012,8009,85,4,738.47,2953.88
34013,6966,74,3,295.26,885.79
34014,7787,87,1,152.82,152.82
34015,1904,92,3,655.59,1966.76
34016,3562,56,3,102.07,306.21
34017,2194,2,4,575.59,2302.36
34018,1761,43,3,512.98,1538.93
34019,7643,99,4,453.88,1815.51
34020,8067,65,5,626.54,3132.7
34021,8992,22,1,377.33,377.33
34022,8222,64,2,479.66,959.32
34023,10913,1,1,163.76,163.76
34024,1047,29,4,426.48,1705.93
34025,865,47,2,107.36,214.72
34026,7761,13,4,237.95,951.8
34027,1418,4,1,529.53,529.53
34028,3708,65,3,626.54,1879.62
34029,5844,37,2,615.48,1230.95
34030,11744,74,3,295.26,885.79
34031,4072,76,1,116.19,116.19
34032,9430,30,1,172.82,172.82
34033,8834,95,1,608.08,608.08
34034,4240,6,5,429.71,2148.55
34035,6544,99,5,453.88,2269.39
34036,8511,22,3,377.33,1132.0
34037,10408,87,4,152.82,611.29
34038,4680,2,3,575.59,1726.77
34039,9261,98,4,350.07,1400.26
34040,10015,74,2,295.26,590.53
34041,6236,51,3,153.49,460.47
34042,8868,89,5,279.32,1396.59
34043,2824,62,1,542.6,542.6
34044,5810,98,1,350.07,350.07
34045,6433,36,3,453.16,1359.48
34046,5934,18,4,131.18,524.71
34047,10579,45,5,507.14,2535.69
34048,4178,43,2,512.98,1025.96
34049,4577,14,4,447.52,1790.08
34050,7564,31,5,356.75,1783.76
34051,11435,7,2,593.63,1187.26
34052,1294,55,2,456.18,912.35
34053,11183,44,5,744.58,3722.92
34054,7726,37,1,615.48,615.48
34055,8290,5,2,451.11,902.22
34056,9981,18,3,131.18,393.53
34057,8112,36,1,453.16,453.16
34058,10641,87,2,152.82,305.64
34059,3240,44,4,744.58,2978.33
34060,5932,27,5,388.81,1944.04
34061,6206,24,1,362.95,362.95
34062,5991,64,4,479.66,1918.65
34063,9290,66,1,678.42,678.42
34064,7788,51,4,153.49,613.96
34065,8263,69,2,588.48,1176.95
34066,3969,94,4,479.66,1918.65
34067,8219,57,3,589.69,1769.07
34068,6969,65,2,626.54,1253.08
34069,9467,31,1,356.75,356.75
34070,1046,72,2,374.36,748.73
34071,10935,25,3,124.64,373.93
34072,8694,68,5,103.13,515.64
34073,11581,25,5,124.64,623.22
34074,6317,35,1,197.75,197.75
34075,3657,39,3,251.86,755.59
34076,265,83,1,187.85,187.85
34077,616,53,4,181.25,725.0
34078,6964,7,5,593.63,2968.15
34079,7909,32,1,625.49,625.49
34080,9951,93,3,621.07,1863.22
34081,5060,7,3,593.63,1780.89
34082,8922,83,1,187.85,187.85
34083,3232,70,2,354.95,709.9
34084,8604,80,3,184.19,552.58
34085,10045,27,1,388.81,388.81
34086,2372,36,2,453.16,906.32
34087,1169,56,2,102.07,204.14
34088,5896,97,5,676.03,3380.16
34089,9159,63,1,149.61,149.61
34090,5968,1,3,163.76,491.26
34091,5079,83,2,187.85,375.7
34092,5461,18,4,131.18,524.71
34093,8375,46,4,510.28,2041.14
34094,3703,76,1,116.19,116.19
34095,3811,22,5,377.33,1886.67
34096,8798,38,4,378.62,1514.48
34097,2640,71,4,493.94,1975.76
34098,5720,53,4,181.25,725.0
34099,6388,26,5,478.7,2393.48
34100,1766,55,5,456.18,2280.88
34101,6497,37,5,615.48,3077.38
34102,3883,18,2,131.18,262.35
34103,3937,79,1,258.53,258.53
34104,9290,12,4,187.52,750.07
34105,11850,38,5,378.62,1893.1
34106,9592,61,5,540.28,2701.38
34107,8217,46,4,510.28,2041.14
34108,5778,39,5,251.86,1259.31
34109,4805,81,4,334.21,1336.82
34110,3780,67,5,385.66,1928.32
34111,1087,53,2,181.25,362.5
34112,8608,31,4,356.75,1427.0
34113,4861,73,2,403.41,806.81
34114,10449,91,2,382.35,764.71
34115,7163,90,3,702.3,2106.9
34116,8064,18,3,131.18,393.53
34117,9319,81,2,334.21,668.41
34118,9144,4,3,529.53,1588.59
34119,7415,63,1,149.61,149.61
34120,749,56,3,102.07,306.21
34121,3991,65,5,626.54,3132.7
34122,8760,15,3,362.32,1086.97
34123,1867,26,4,478.7,1914.79
34124,2171,3,4,257.3,1029.2
34125,5149,58,1,442.36,442.36
34126,4523,11,1,545.92,545.92
34127,10685,86,5,632.95,3164.78
34128,2930,26,5,478.7,2393.48
34129,7677,75,2,616.48,1232.97
34130,11422,61,4,540.28,2161.1
34131,6976,60,4,611.43,2445.73
34132,1011,63,5,149.61,748.07
34133,11476,54,4,585.07,2340.28
34134,6436,7,3,593.63,1780.89
34135,1897,86,1,632.95,632.95
34136,10858,31,1,356.75,356.75
34137,1602,66,1,678.42,678.42
34138,10133,4,5,529.53,2647.64
34139,1082,97,3,676.03,2028.1
34140,8430,87,1,152.82,152.82
34141,9769,90,4,702.3,2809.21
34142,8988,2,2,575.59,1151.18
34143,9280,82,2,463.39,926.79
34144,199,86,2,632.95,1265.91
34145,10101,25,4,124.64,498.58
34146,10971,11,1,545.92,545.92
34147,7438,3,4,257.3,1029.2
34148,3557,22,3,377.33,1132.0
34149,1491,25,4,124.64,498.58
34150,10099,27,2,388.81,777.62
34151,7304,54,2,585.07,1170.14
34152,831,13,4,237.95,951.8
34153,830,5,2,451.11,902.22
34154,4911,71,3,493.94,1481.82
34155,1895,24,2,362.95,725.9
34156,9242,13,4,237.95,951.8
34157,9727,80,1,184.19,184.19
34158,4183,52,1,633.85,633.85
34159,2864,90,3,702.3,2106.9
34160,9281,79,3,258.53,775.58
34161,3365,78,4,630.73,2522.93
34162,10995,63,5,149.61,748.07
34163,11562,9,5,636.87,3184.33
34164,1873,74,1,295.26,295.26
34165,8094,85,2,738.47,1476.94
34166,4152,61,2,540.28,1080.55
34167,10757,87,4,152.82,611.29
34168,9852,60,4,611.43,2445.73
34169,286,57,2,589.69,1179.38
34170,1769,81,5,334.21,1671.03
34171,1337,56,4,102.07,408.28
34172,5979,33,1,93.94,93.94
34173,7753,40,2,700.86,1401.72
34174,2332,36,2,453.16,906.32
34175,11125,70,1,354.95,354.95
34176,5187,23,2,81.55,163.11
34177,11958,50,5,581.18,2905.89
34178,10731,15,1,362.32,362.32
34179,6032,16,4,224.77,899.09
34180,2335,66,1,678.42,678.42
34181,5021,51,4,153.49,613.96
34182,11731,18,2,131.18,262.35
34183,3056,51,4,153.49,613.96
34184,10666,40,5,700.86,3504.29
34185,7312,77,5,208.62,1043.09
34186,11585,68,1,103.13,103.13
34187,6508,49,2,255.58,511.17
34188,10780,57,3,589.69,1769.07
34189,4479,86,3,632.95,1898.86
34190,10190,16,5,224.77,1123.86
34191,1241,16,3,224.77,674.32
34192,3689,72,5,374.36,1871.82
34193,865,61,4,540.28,2161.1
