order_id,customer_id,order_date,salary_period,festival_sale,order_year,order_month,order_quarter,is_salary_period,is_festival_sale
10678,736,2025-12-17,True,False,2025,12,4,Salary Week,Regular Sale
10679,720,2025-07-08,False,False,2025,7,3,Regular Week,Regular Sale
10680,4058,2025-06-03,True,False,2025,6,2,Salary Week,Regular Sale
10681,4268,2025-01-30,True,False,2025,1,1,Salary Week,Regular Sale
10682,32,2025-05-09,True,True,2025,5,2,Salary Week,Festival Sale
10683,1085,2025-01-31,False,True,2025,1,1,Regular Week,Festival Sale
10684,78,2025-07-04,True,False,2025,7,3,Salary Week,Regular Sale
10685,652,2025-08-20,False,False,2025,8,3,Regular Week,Regular Sale
10686,3147,2025-01-21,True,True,2025,1,1,Salary Week,Festival Sale
10687,3673,2025-12-14,True,True,2025,12,4,Salary Week,Festival Sale
10688,3036,2025-09-01,False,False,2025,9,3,Regular Week,Regular Sale
10689,3070,2025-08-27,False,False,2025,8,3,Regular Week,Regular Sale
10690,1031,2025-05-02,False,False,2025,5,2,Regular Week,Regular Sale
10691,4002,2025-03-18,True,True,2025,3,1,Salary Week,Festival Sale
10692,210,2025-03-19,False,True,2025,3,1,Regular Week,Festival Sale
10693,3819,2025-12-16,True,True,2025,12,4,Salary Week,Festival Sale
10694,2067,2025-06-08,True,True,2025,6,2,Salary Week,Festival Sale
10695,3903,2025-08-12,True,False,2025,8,3,Salary Week,Regular Sale
10696,4642,2025-07-31,True,True,2025,7,3,Salary Week,Festival Sale
10697,4087,2026-01-01,True,False,2026,1,1,Salary Week,Regular Sale
10698,3129,2025-11-05,True,False,2025,11,4,Salary Week,Regular Sale
10699,1871,2025-05-11,False,False,2025,5,2,Regular Week,Regular Sale
10700,3874,2025-10-06,False,False,2025,10,4,Regular Week,Regular Sale
10701,2423,2025-05-10,False,False,2025,5,2,Regular Week,Regular Sale
10702,4593,2025-10-06,True,True,2025,10,4,Salary Week,Festival Sale
10703,4038,2025-10-23,True,True,2025,10,4,Salary Week,Festival Sale
10704,3674,2025-08-20,False,True,2025,8,3,Regular Week,Festival Sale
10705,2764,2025-01-08,False,False,2025,1,1,Regular Week,Regular Sale
10706,1346,2025-01-20,False,True,2025,1,1,Regular Week,Festival Sale
10707,2252,2025-04-09,True,False,2025,4,2,Salary Week,Regular Sale
10708,3636,2025-12-18,True,True,2025,12,4,Salary Week,Festival Sale
10709,2524,2025-03-24,True,True,2025,3,1,Salary Week,Festival Sale
10710,1157,2025-04-06,False,False,2025,4,2,Regular Week,Regular Sale
10711,1915,2025-10-05,False,True,2025,10,4,Regular Week,Festival Sale
10712,2201,2025-02-07,False,False,2025,2,1,Regular Week,Regular Sale
10713,4229,2025-12-06,True,False,2025,12,4,Salary Week,Regular Sale
10714,4432,2025-02-05,False,False,2025,2,1,Regular Week,Regular Sale
10715,1413,2025-12-27,False,True,2025,12,4,Regular Week,Festival Sale
10716,329,2025-12-30,True,False,2025,12,4,Salary Week,Regular Sale
10717,2804,2025-07-31,True,False,2025,7,3,Salary Week,Regular Sale
10718,4537,2025-09-08,True,True,2025,9,3,Salary Week,Festival Sale
10719,3142,2025-06-11,True,False,2025,6,2,Salary Week,Regular Sale
10720,1061,2025-12-29,False,True,2025,12,4,Regular Week,Festival Sale
10721,4267,2025-06-30,False,False,2025,6,2,Regular Week,Regular Sale
10722,721,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
10723,3867,2025-06-20,False,False,2025,6,2,Regular Week,Regular Sale
10724,4388,2025-08-30,True,True,2025,8,3,Salary Week,Festival Sale
10725,718,2025-01-10,True,True,2025,1,1,Salary Week,Festival Sale
10726,495,2025-03-16,False,True,2025,3,1,Regular Week,Festival Sale
10727,4216,2025-02-16,False,False,2025,2,1,Regular Week,Regular Sale
10728,314,2025-09-15,True,False,2025,9,3,Salary Week,Regular Sale
10729,1353,2025-02-26,True,True,2025,2,1,Salary Week,Festival Sale
10730,3022,2025-01-30,True,False,2025,1,1,Salary Week,Regular Sale
10731,823,2025-02-07,False,False,2025,2,1,Regular Week,Regular Sale
10732,1532,2025-07-27,False,True,2025,7,3,Regular Week,Festival Sale
10733,4143,2025-05-20,False,True,2025,5,2,Regular Week,Festival Sale
10734,1035,2025-01-21,False,False,2025,1,1,Regular Week,Regular Sale
10735,1412,2025-09-16,True,True,2025,9,3,Salary Week,Festival Sale
10736,3438,2025-05-27,False,False,2025,5,2,Regular Week,Regular Sale
10737,817,2025-07-14,True,False,2025,7,3,Salary Week,Regular Sale
10738,3078,2025-08-12,False,False,2025,8,3,Regular Week,Regular Sale
10739,2052,2025-05-11,True,False,2025,5,2,Salary Week,Regular Sale
10740,3929,2025-11-14,True,True,2025,11,4,Salary Week,Festival Sale
10741,1552,2025-04-15,False,True,2025,4,2,Regular Week,Festival Sale
10742,3061,2026-01-06,False,True,2026,1,1,Regular Week,Festival Sale
10743,3518,2025-05-03,False,True,2025,5,2,Regular Week,Festival Sale
10744,3413,2025-01-24,True,True,2025,1,1,Salary Week,Festival Sale
10745,4086,2025-01-22,False,False,2025,1,1,Regular Week,Regular Sale
10746,4841,2025-07-09,True,False,2025,7,3,Salary Week,Regular Sale
10747,4874,2025-06-10,False,False,2025,6,2,Regular Week,Regular Sale
10748,4067,2025-07-30,False,False,2025,7,3,Regular Week,Regular Sale
10749,4885,2025-04-09,False,False,2025,4,2,Regular Week,Regular Sale
10750,246,2025-02-16,True,False,2025,2,1,Salary Week,Regular Sale
10751,169,2025-12-14,True,True,2025,12,4,Salary Week,Festival Sale
10752,755,2025-03-31,False,True,2025,3,1,Regular Week,Festival Sale
10753,2187,2025-03-04,False,False,2025,3,1,Regular Week,Regular Sale
10754,2618,2025-07-18,True,False,2025,7,3,Salary Week,Regular Sale
10755,3262,2025-02-23,False,False,2025,2,1,Regular Week,Regular Sale
10756,330,2025-06-22,False,True,2025,6,2,Regular Week,Festival Sale
10757,3498,2025-10-27,True,False,2025,10,4,Salary Week,Regular Sale
10758,76,2025-05-22,True,False,2025,5,2,Salary Week,Regular Sale
10759,3034,2025-04-18,False,True,2025,4,2,Regular Week,Festival Sale
10760,2837,2025-02-25,True,False,2025,2,1,Salary Week,Regular Sale
10761,915,2025-05-14,True,True,2025,5,2,Salary Week,Festival Sale
10762,294,2025-01-16,False,True,2025,1,1,Regular Week,Festival Sale
10763,2934,2025-05-13,False,False,2025,5,2,Regular Week,Regular Sale
10764,4650,2025-08-14,False,False,2025,8,3,Regular Week,Regular Sale
10765,4766,2025-04-29,True,True,2025,4,2,Salary Week,Festival Sale
10766,2500,2025-01-22,False,False,2025,1,1,Regular Week,Regular Sale
10767,4248,2025-05-13,True,True,2025,5,2,Salary Week,Festival Sale
10768,3396,2025-12-17,False,False,2025,12,4,Regular Week,Regular Sale
10769,4094,2025-04-19,False,False,2025,4,2,Regular Week,Regular Sale
10770,3859,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
10771,1500,2025-11-24,True,True,2025,11,4,Salary Week,Festival Sale
10772,4182,2025-09-13,True,True,2025,9,3,Salary Week,Festival Sale
10773,4960,2025-12-26,False,False,2025,12,4,Regular Week,Regular Sale
10774,474,2025-08-16,True,False,2025,8,3,Salary Week,Regular Sale
10775,776,2025-08-08,True,True,2025,8,3,Salary Week,Festival Sale
10776,2035,2025-01-06,False,True,2025,1,1,Regular Week,Festival Sale
10777,1443,2025-10-04,True,False,2025,10,4,Salary Week,Regular Sale
10778,599,2025-07-23,True,True,2025,7,3,Salary Week,Festival Sale
10779,1403,2025-06-15,False,True,2025,6,2,Regular Week,Festival Sale
10780,3778,2025-12-01,False,False,2025,12,4,Regular Week,Regular Sale
10781,476,2025-04-13,True,False,2025,4,2,Salary Week,Regular Sale
10782,4580,2025-07-30,False,False,2025,7,3,Regular Week,Regular Sale
10783,407,2025-11-21,True,True,2025,11,4,Salary Week,Festival Sale
10784,3184,2025-04-06,True,True,2025,4,2,Salary Week,Festival Sale
10785,582,2025-07-25,False,False,2025,7,3,Regular Week,Regular Sale
10786,4991,2025-05-07,False,False,2025,5,2,Regular Week,Regular Sale
10787,3049,2025-06-10,True,True,2025,6,2,Salary Week,Festival Sale
10788,1242,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
10789,2327,2025-12-30,True,True,2025,12,4,Salary Week,Festival Sale
10790,2201,2025-12-13,False,True,2025,12,4,Regular Week,Festival Sale
10791,4338,2025-12-06,True,False,2025,12,4,Salary Week,Regular Sale
10792,2400,2025-07-16,False,True,2025,7,3,Regular Week,Festival Sale
10793,1485,2025-01-25,True,True,2025,1,1,Salary Week,Festival Sale
10794,1629,2025-11-18,False,True,2025,11,4,Regular Week,Festival Sale
10795,1341,2025-01-23,True,True,2025,1,1,Salary Week,Festival Sale
10796,2821,2025-09-04,False,False,2025,9,3,Regular Week,Regular Sale
10797,325,2025-03-06,True,False,2025,3,1,Salary Week,Regular Sale
10798,4982,2025-07-03,False,True,2025,7,3,Regular Week,Festival Sale
10799,300,2025-08-25,True,False,2025,8,3,Salary Week,Regular Sale
10800,4853,2025-06-02,True,False,2025,6,2,Salary Week,Regular Sale
10801,2991,2025-04-28,False,False,2025,4,2,Regular Week,Regular Sale
10802,1236,2025-07-08,True,True,2025,7,3,Salary Week,Festival Sale
10803,1502,2025-05-28,True,True,2025,5,2,Salary Week,Festival Sale
10804,3317,2025-06-01,True,True,2025,6,2,Salary Week,Festival Sale
10805,3178,2025-03-31,False,False,2025,3,1,Regular Week,Regular Sale
10806,2899,2025-11-04,False,True,2025,11,4,Regular Week,Festival Sale
10807,4990,2025-01-29,True,True,2025,1,1,Salary Week,Festival Sale
10808,4737,2025-05-21,False,False,2025,5,2,Regular Week,Regular Sale
10809,4012,2025-11-09,True,False,2025,11,4,Salary Week,Regular Sale
10810,1531,2025-04-12,True,True,2025,4,2,Salary Week,Festival Sale
10811,3375,2025-12-11,True,True,2025,12,4,Salary Week,Festival Sale
10812,2115,2025-09-01,False,False,2025,9,3,Regular Week,Regular Sale
10813,1749,2025-11-11,True,True,2025,11,4,Salary Week,Festival Sale
10814,4651,2025-08-13,False,True,2025,8,3,Regular Week,Festival Sale
10815,752,2025-12-26,True,True,2025,12,4,Salary Week,Festival Sale
10816,639,2025-07-20,False,False,2025,7,3,Regular Week,Regular Sale
10817,2920,2025-07-22,True,True,2025,7,3,Salary Week,Festival Sale
10818,3955,2025-06-26,False,False,2025,6,2,Regular Week,Regular Sale
10819,2410,2025-02-11,False,False,2025,2,1,Regular Week,Regular Sale
10820,3870,2025-06-04,True,True,2025,6,2,Salary Week,Festival Sale
10821,3004,2025-10-13,False,True,2025,10,4,Regular Week,Festival Sale
10822,3447,2025-05-08,False,False,2025,5,2,Regular Week,Regular Sale
10823,906,2025-09-30,False,False,2025,9,3,Regular Week,Regular Sale
10824,3932,2025-04-24,False,False,2025,4,2,Regular Week,Regular Sale
10825,3697,2025-08-01,False,True,2025,8,3,Regular Week,Festival Sale
10826,2009,2025-03-22,False,False,2025,3,1,Regular Week,Regular Sale
10827,2939,2025-07-01,False,True,2025,7,3,Regular Week,Festival Sale
10828,1794,2025-08-12,False,False,2025,8,3,Regular Week,Regular Sale
10829,3650,2025-08-13,False,False,2025,8,3,Regular Week,Regular Sale
10830,2973,2025-04-22,True,True,2025,4,2,Salary Week,Festival Sale
10831,2451,2025-04-07,True,True,2025,4,2,Salary Week,Festival Sale
10832,1025,2025-05-23,True,True,2025,5,2,Salary Week,Festival Sale
10833,259,2025-03-19,False,False,2025,3,1,Regular Week,Regular Sale
10834,4941,2025-07-16,True,False,2025,7,3,Salary Week,Regular Sale
10835,3365,2025-08-29,True,False,2025,8,3,Salary Week,Regular Sale
10836,1417,2025-06-25,False,False,2025,6,2,Regular Week,Regular Sale
10837,1726,2025-05-18,False,False,2025,5,2,Regular Week,Regular Sale
10838,2135,2025-09-29,False,False,2025,9,3,Regular Week,Regular Sale
10839,4576,2025-01-27,False,False,2025,1,1,Regular Week,Regular Sale
10840,2850,2025-11-07,True,False,2025,11,4,Salary Week,Regular Sale
10841,362,2025-10-12,True,True,2025,10,4,Salary Week,Festival Sale
10842,2859,2025-11-11,False,False,2025,11,4,Regular Week,Regular Sale
10843,3723,2025-10-13,False,True,2025,10,4,Regular Week,Festival Sale
10844,4539,2025-04-25,False,True,2025,4,2,Regular Week,Festival Sale
10845,2212,2025-04-27,True,False,2025,4,2,Salary Week,Regular Sale
10846,2884,2025-09-14,True,True,2025,9,3,Salary Week,Festival Sale
10847,4970,2025-06-05,False,True,2025,6,2,Regular Week,Festival Sale
10848,3333,2025-06-03,False,False,2025,6,2,Regular Week,Regular Sale
10849,3791,2025-05-24,False,False,2025,5,2,Regular Week,Regular Sale
10850,4353,2025-06-21,False,True,2025,6,2,Regular Week,Festival Sale
10851,4969,2025-06-14,False,True,2025,6,2,Regular Week,Festival Sale
10852,3893,2025-03-11,True,True,2025,3,1,Salary Week,Festival Sale
10853,3836,2025-03-14,True,True,2025,3,1,Salary Week,Festival Sale
10854,2879,2025-06-20,True,False,2025,6,2,Salary Week,Regular Sale
10855,2037,2025-05-31,False,True,2025,5,2,Regular Week,Festival Sale
10856,2324,2025-10-24,True,True,2025,10,4,Salary Week,Festival Sale
10857,3908,2025-10-10,False,False,2025,10,4,Regular Week,Regular Sale
10858,3345,2025-01-15,True,True,2025,1,1,Salary Week,Festival Sale
10859,4842,2025-06-07,True,False,2025,6,2,Salary Week,Regular Sale
10860,521,2025-04-16,False,False,2025,4,2,Regular Week,Regular Sale
10861,1545,2025-09-09,False,True,2025,9,3,Regular Week,Festival Sale
10862,2122,2025-03-06,True,False,2025,3,1,Salary Week,Regular Sale
10863,1176,2025-01-29,False,True,2025,1,1,Regular Week,Festival Sale
10864,1799,2025-10-05,False,False,2025,10,4,Regular Week,Regular Sale
10865,3430,2025-07-26,True,False,2025,7,3,Salary Week,Regular Sale
10866,193,2025-05-14,True,False,2025,5,2,Salary Week,Regular Sale
10867,1923,2025-01-11,False,False,2025,1,1,Regular Week,Regular Sale
10868,2237,2025-10-22,False,True,2025,10,4,Regular Week,Festival Sale
10869,69,2025-09-26,True,False,2025,9,3,Salary Week,Regular Sale
10870,3156,2025-08-24,False,True,2025,8,3,Regular Week,Festival Sale
10871,4391,2025-10-26,True,False,2025,10,4,Salary Week,Regular Sale
10872,1767,2025-05-26,False,False,2025,5,2,Regular Week,Regular Sale
10873,3547,2025-01-23,True,False,2025,1,1,Salary Week,Regular Sale
10874,1505,2025-07-26,False,False,2025,7,3,Regular Week,Regular Sale
10875,4785,2025-09-08,False,True,2025,9,3,Regular Week,Festival Sale
10876,1314,2025-06-30,False,True,2025,6,2,Regular Week,Festival Sale
10877,1819,2025-12-10,True,False,2025,12,4,Salary Week,Regular Sale
10878,2330,2025-05-14,True,False,2025,5,2,Salary Week,Regular Sale
10879,4305,2025-04-25,False,False,2025,4,2,Regular Week,Regular Sale
10880,3899,2025-10-06,True,False,2025,10,4,Salary Week,Regular Sale
10881,2102,2025-04-17,True,False,2025,4,2,Salary Week,Regular Sale
10882,1508,2025-08-22,True,True,2025,8,3,Salary Week,Festival Sale
10883,1875,2025-11-15,False,False,2025,11,4,Regular Week,Regular Sale
10884,1670,2025-07-29,True,False,2025,7,3,Salary Week,Regular Sale
10885,1156,2025-11-08,True,True,2025,11,4,Salary Week,Festival Sale
10886,1105,2025-07-18,False,False,2025,7,3,Regular Week,Regular Sale
10887,4787,2025-10-25,True,True,2025,10,4,Salary Week,Festival Sale
10888,194,2025-12-04,False,False,2025,12,4,Regular Week,Regular Sale
10889,3236,2025-12-31,False,True,2025,12,4,Regular Week,Festival Sale
10890,137,2025-06-27,False,True,2025,6,2,Regular Week,Festival Sale
10891,4665,2025-03-19,True,True,2025,3,1,Salary Week,Festival Sale
10892,1976,2025-06-25,True,False,2025,6,2,Salary Week,Regular Sale
10893,3590,2025-12-11,False,False,2025,12,4,Regular Week,Regular Sale
10894,1242,2025-03-09,True,False,2025,3,1,Salary Week,Regular Sale
10895,4556,2025-09-11,False,True,2025,9,3,Regular Week,Festival Sale
10896,4391,2025-12-11,False,False,2025,12,4,Regular Week,Regular Sale
10897,4354,2025-11-15,True,False,2025,11,4,Salary Week,Regular Sale
10898,3366,2025-07-05,False,True,2025,7,3,Regular Week,Festival Sale
10899,45,2025-04-09,True,False,2025,4,2,Salary Week,Regular Sale
10900,3000,2025-12-25,True,True,2025,12,4,Salary Week,Festival Sale
10901,4554,2025-07-19,True,False,2025,7,3,Salary Week,Regular Sale
10902,611,2025-10-10,True,True,2025,10,4,Salary Week,Festival Sale
10903,2380,2025-09-01,True,True,2025,9,3,Salary Week,Festival Sale
10904,488,2025-02-02,False,False,2025,2,1,Regular Week,Regular Sale
10905,4196,2025-05-15,True,False,2025,5,2,Salary Week,Regular Sale
10906,296,2025-06-14,True,True,2025,6,2,Salary Week,Festival Sale
10907,3910,2025-10-17,True,False,2025,10,4,Salary Week,Regular Sale
10908,77,2025-03-31,False,False,2025,3,1,Regular Week,Regular Sale
10909,3718,2025-02-23,False,True,2025,2,1,Regular Week,Festival Sale
10910,3981,2025-02-24,True,True,2025,2,1,Salary Week,Festival Sale
10911,3540,2025-06-01,False,False,2025,6,2,Regular Week,Regular Sale
10912,2463,2025-11-03,True,False,2025,11,4,Salary Week,Regular Sale
10913,4079,2025-12-10,True,True,2025,12,4,Salary Week,Festival Sale
10914,3362,2025-06-13,False,True,2025,6,2,Regular Week,Festival Sale
10915,3065,2025-12-03,True,True,2025,12,4,Salary Week,Festival Sale
10916,3844,2025-12-20,False,False,2025,12,4,Regular Week,Regular Sale
10917,58,2025-07-15,False,False,2025,7,3,Regular Week,Regular Sale
10918,3165,2025-04-26,True,False,2025,4,2,Salary Week,Regular Sale
10919,3378,2025-10-08,False,False,2025,10,4,Regular Week,Regular Sale
10920,162,2025-05-30,True,True,2025,5,2,Salary Week,Festival Sale
10921,3889,2025-04-16,False,True,2025,4,2,Regular Week,Festival Sale
10922,1709,2025-10-03,False,True,2025,10,4,Regular Week,Festival Sale
10923,29,2025-09-03,False,True,2025,9,3,Regular Week,Festival Sale
10924,4902,2025-06-19,True,True,2025,6,2,Salary Week,Festival Sale
10925,1408,2025-06-02,True,False,2025,6,2,Salary Week,Regular Sale
10926,2772,2025-02-06,True,False,2025,2,1,Salary Week,Regular Sale
10927,4,2025-05-02,True,False,2025,5,2,Salary Week,Regular Sale
10928,2472,2025-12-03,False,False,2025,12,4,Regular Week,Regular Sale
10929,1260,2025-06-26,True,True,2025,6,2,Salary Week,Festival Sale
10930,2639,2025-03-28,False,True,2025,3,1,Regular Week,Festival Sale
10931,1065,2025-07-05,True,True,2025,7,3,Salary Week,Festival Sale
10932,4307,2025-03-12,True,True,2025,3,1,Salary Week,Festival Sale
10933,2205,2025-01-13,True,False,2025,1,1,Salary Week,Regular Sale
10934,4714,2025-09-13,True,True,2025,9,3,Salary Week,Festival Sale
10935,413,2025-12-27,True,False,2025,12,4,Salary Week,Regular Sale
10936,1099,2025-11-18,True,True,2025,11,4,Salary Week,Festival Sale
10937,1693,2025-12-06,True,False,2025,12,4,Salary Week,Regular Sale
10938,3701,2025-10-28,False,False,2025,10,4,Regular Week,Regular Sale
10939,1996,2025-03-13,True,True,2025,3,1,Salary Week,Festival Sale
10940,2160,2025-08-19,True,False,2025,8,3,Salary Week,Regular Sale
10941,2074,2025-12-06,True,False,2025,12,4,Salary Week,Regular Sale
10942,3764,2025-04-23,False,True,2025,4,2,Regular Week,Festival Sale
10943,2376,2025-10-15,True,False,2025,10,4,Salary Week,Regular Sale
10944,2213,2025-09-05,False,False,2025,9,3,Regular Week,Regular Sale
10945,4706,2025-10-01,False,False,2025,10,4,Regular Week,Regular Sale
10946,3916,2025-10-14,True,True,2025,10,4,Salary Week,Festival Sale
10947,1971,2025-07-16,False,True,2025,7,3,Regular Week,Festival Sale
10948,2989,2025-04-10,False,False,2025,4,2,Regular Week,Regular Sale
10949,3330,2025-03-09,True,False,2025,3,1,Salary Week,Regular Sale
10950,3687,2025-11-04,False,True,2025,11,4,Regular Week,Festival Sale
10951,351,2025-08-22,False,False,2025,8,3,Regular Week,Regular Sale
10952,951,2025-08-02,False,True,2025,8,3,Regular Week,Festival Sale
10953,3904,2025-11-26,False,False,2025,11,4,Regular Week,Regular Sale
10954,1980,2025-07-09,True,False,2025,7,3,Salary Week,Regular Sale
10955,3218,2025-06-20,False,False,2025,6,2,Regular Week,Regular Sale
10956,3273,2025-11-27,False,True,2025,11,4,Regular Week,Festival Sale
10957,3013,2025-12-13,True,True,2025,12,4,Salary Week,Festival Sale
10958,1925,2025-07-26,False,True,2025,7,3,Regular Week,Festival Sale
10959,2070,2025-08-07,False,False,2025,8,3,Regular Week,Regular Sale
10960,1810,2025-10-23,False,False,2025,10,4,Regular Week,Regular Sale
10961,4816,2025-11-22,True,False,2025,11,4,Salary Week,Regular Sale
10962,2772,2025-12-22,False,False,2025,12,4,Regular Week,Regular Sale
10963,1531,2025-03-22,False,False,2025,3,1,Regular Week,Regular Sale
10964,1597,2025-02-18,True,True,2025,2,1,Salary Week,Festival Sale
10965,3914,2025-05-24,False,False,2025,5,2,Regular Week,Regular Sale
10966,2034,2025-06-26,True,False,2025,6,2,Salary Week,Regular Sale
10967,1553,2025-10-20,True,False,2025,10,4,Salary Week,Regular Sale
10968,427,2025-06-25,False,False,2025,6,2,Regular Week,Regular Sale
10969,282,2025-12-17,False,False,2025,12,4,Regular Week,Regular Sale
10970,2708,2025-03-25,False,True,2025,3,1,Regular Week,Festival Sale
10971,4042,2025-12-28,True,False,2025,12,4,Salary Week,Regular Sale
10972,2996,2025-02-28,True,False,2025,2,1,Salary Week,Regular Sale
10973,1535,2025-03-31,False,True,2025,3,1,Regular Week,Festival Sale
10974,2816,2025-04-09,True,True,2025,4,2,Salary Week,Festival Sale
10975,4798,2025-11-01,False,False,2025,11,4,Regular Week,Regular Sale
10976,1362,2025-10-18,False,False,2025,10,4,Regular Week,Regular Sale
10977,3409,2025-10-22,True,False,2025,10,4,Salary Week,Regular Sale
10978,3186,2025-08-15,False,True,2025,8,3,Regular Week,Festival Sale
10979,3805,2025-09-02,False,False,2025,9,3,Regular Week,Regular Sale
10980,3003,2025-01-18,True,True,2025,1,1,Salary Week,Festival Sale
10981,3381,2025-07-03,False,False,2025,7,3,Regular Week,Regular Sale
10982,3272,2025-07-02,False,False,2025,7,3,Regular Week,Regular Sale
10983,1640,2025-06-02,False,False,2025,6,2,Regular Week,Regular Sale
10984,3842,2025-09-21,False,False,2025,9,3,Regular Week,Regular Sale
10985,3324,2025-05-05,True,False,2025,5,2,Salary Week,Regular Sale
10986,2532,2025-04-04,True,False,2025,4,2,Salary Week,Regular Sale
10987,1414,2025-08-07,False,True,2025,8,3,Regular Week,Festival Sale
10988,4793,2025-11-24,False,False,2025,11,4,Regular Week,Regular Sale
10989,2917,2025-02-23,False,False,2025,2,1,Regular Week,Regular Sale
10990,2085,2025-12-06,False,False,2025,12,4,Regular Week,Regular Sale
10991,4058,2025-05-12,False,True,2025,5,2,Regular Week,Festival Sale
10992,1288,2025-11-02,False,False,2025,11,4,Regular Week,Regular Sale
10993,2567,2025-07-19,False,True,2025,7,3,Regular Week,Festival Sale
10994,2712,2025-05-15,True,False,2025,5,2,Salary Week,Regular Sale
10995,1840,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
10996,4050,2025-10-27,False,False,2025,10,4,Regular Week,Regular Sale
10997,2914,2025-12-02,False,False,2025,12,4,Regular Week,Regular Sale
10998,2237,2025-12-13,False,True,2025,12,4,Regular Week,Festival Sale
10999,4104,2025-08-17,True,False,2025,8,3,Salary Week,Regular Sale
11000,1089,2025-09-22,True,True,2025,9,3,Salary Week,Festival Sale
11001,2663,2025-10-31,True,True,2025,10,4,Salary Week,Festival Sale
11002,894,2025-10-30,True,False,2025,10,4,Salary Week,Regular Sale
11003,2132,2025-10-04,True,False,2025,10,4,Salary Week,Regular Sale
11004,1972,2025-05-29,False,False,2025,5,2,Regular Week,Regular Sale
11005,298,2025-06-11,False,True,2025,6,2,Regular Week,Festival Sale
11006,2960,2025-08-17,True,False,2025,8,3,Salary Week,Regular Sale
11007,4187,2025-11-04,False,False,2025,11,4,Regular Week,Regular Sale
11008,905,2025-05-15,True,False,2025,5,2,Salary Week,Regular Sale
11009,2935,2025-05-01,False,True,2025,5,2,Regular Week,Festival Sale
11010,576,2025-09-24,True,True,2025,9,3,Salary Week,Festival Sale
11011,2217,2025-01-14,False,False,2025,1,1,Regular Week,Regular Sale
11012,1701,2025-05-26,False,False,2025,5,2,Regular Week,Regular Sale
11013,2049,2025-01-25,True,False,2025,1,1,Salary Week,Regular Sale
11014,3840,2025-12-25,False,False,2025,12,4,Regular Week,Regular Sale
11015,1995,2025-06-28,True,False,2025,6,2,Salary Week,Regular Sale
11016,179,2025-04-30,True,False,2025,4,2,Salary Week,Regular Sale
11017,2690,2025-04-02,True,True,2025,4,2,Salary Week,Festival Sale
11018,1540,2025-11-13,False,False,2025,11,4,Regular Week,Regular Sale
11019,3558,2025-06-11,False,False,2025,6,2,Regular Week,Regular Sale
11020,2472,2025-03-19,True,False,2025,3,1,Salary Week,Regular Sale
11021,3359,2025-09-18,True,True,2025,9,3,Salary Week,Festival Sale
11022,4736,2025-07-09,False,True,2025,7,3,Regular Week,Festival Sale
11023,4563,2025-09-14,False,False,2025,9,3,Regular Week,Regular Sale
11024,2332,2025-02-15,False,True,2025,2,1,Regular Week,Festival Sale
11025,3789,2025-03-14,True,True,2025,3,1,Salary Week,Festival Sale
11026,1135,2025-09-30,True,True,2025,9,3,Salary Week,Festival Sale
11027,426,2025-08-14,True,True,2025,8,3,Salary Week,Festival Sale
11028,4158,2025-09-19,False,True,2025,9,3,Regular Week,Festival Sale
11029,2205,2025-04-16,False,False,2025,4,2,Regular Week,Regular Sale
11030,3152,2025-12-29,False,True,2025,12,4,Regular Week,Festival Sale
11031,208,2025-09-10,True,False,2025,9,3,Salary Week,Regular Sale
11032,1185,2025-04-28,True,True,2025,4,2,Salary Week,Festival Sale
11033,1658,2025-12-12,True,True,2025,12,4,Salary Week,Festival Sale
11034,2151,2025-02-06,True,False,2025,2,1,Salary Week,Regular Sale
11035,660,2025-01-21,True,False,2025,1,1,Salary Week,Regular Sale
11036,2284,2025-06-09,False,False,2025,6,2,Regular Week,Regular Sale
11037,1458,2025-06-16,True,True,2025,6,2,Salary Week,Festival Sale
11038,4245,2025-11-25,False,True,2025,11,4,Regular Week,Festival Sale
11039,4210,2025-09-08,False,False,2025,9,3,Regular Week,Regular Sale
11040,4436,2026-01-05,False,False,2026,1,1,Regular Week,Regular Sale
11041,654,2025-07-19,False,True,2025,7,3,Regular Week,Festival Sale
11042,3047,2025-10-03,True,False,2025,10,4,Salary Week,Regular Sale
11043,1239,2025-03-20,True,False,2025,3,1,Salary Week,Regular Sale
11044,1137,2025-03-25,False,True,2025,3,1,Regular Week,Festival Sale
11045,1607,2025-09-13,False,True,2025,9,3,Regular Week,Festival Sale
11046,1673,2025-07-19,True,False,2025,7,3,Salary Week,Regular Sale
11047,3265,2025-05-18,False,False,2025,5,2,Regular Week,Regular Sale
11048,245,2025-12-28,True,False,2025,12,4,Salary Week,Regular Sale
11049,992,2025-03-11,True,False,2025,3,1,Salary Week,Regular Sale
11050,2577,2025-01-31,True,True,2025,1,1,Salary Week,Festival Sale
11051,1816,2025-02-08,True,True,2025,2,1,Salary Week,Festival Sale
11052,3703,2025-11-19,False,True,2025,11,4,Regular Week,Festival Sale
11053,3489,2025-03-14,True,False,2025,3,1,Salary Week,Regular Sale
11054,2810,2025-11-18,True,False,2025,11,4,Salary Week,Regular Sale
11055,4932,2025-06-14,True,True,2025,6,2,Salary Week,Festival Sale
