Order_ID,Order_Date,Year,District,Category,Product_Type,Experiment_Group,Sale_Type,Quantity,Unit_Price,Product_Cost,Delivery_Cost,Revenue,Total_Cost,Gross_Profit,Order_Status,Refund_Amount,Net_Profit,Profit_Flag,Month,Month_Name,Quarter,Year_Month,Profit_Margin_Percent
16250,2027-09-15 15:11:29.438302128,2027,Karachi Central,Womens Apparel,New Product,B,Regular Days,3,1287.08,1050.7,396.0,3861.24,1202.17,2659.07,Accepted,0.0,2659.07,Profit,9,September,3,2027-09,68.87
16251,2027-09-15 16:39:00.930051680,2027,Korangi,Womens Apparel,New Product,A,Regular Days,1,1061.03,600.51,234.0,1061.03,690.01,371.02,Accepted,0.0,371.02,Profit,9,September,3,2027-09,34.97
16252,2027-09-15 18:06:32.421801216,2027,Korangi,Footwear,Existing Product,A,Regular Days,2,1354.78,906.5,375.0,2709.56,1049.94,1659.63,Accepted,0.0,1659.63,Profit,9,September,3,2027-09,61.25
16253,2027-09-15 19:34:03.913550752,2027,Karachi West,Womens Apparel,Existing Product,B,Regular Days,4,2267.79,1063.32,365.0,9071.14,1202.93,7868.21,Accepted,0.0,7868.21,Profit,9,September,3,2027-09,86.74
16254,2027-09-15 21:01:35.405300304,2027,Karachi South,Womens Apparel,New Product,A,Festival Sale,4,1116.49,514.83,339.0,4465.96,644.5,3821.46,Accepted,0.0,3821.46,Profit,9,September,3,2027-09,85.57
16255,2027-09-15 22:29:06.897049840,2027,Korangi,Footwear,Existing Product,A,Festival Sale,2,1992.39,878.2,200.0,3984.78,954.7,3030.09,Accepted,0.0,3030.09,Profit,9,September,3,2027-09,76.04
16256,2027-09-15 23:56:38.388799392,2027,Karachi South,Accessories,Existing Product,B,Regular Days,3,1622.52,817.76,267.0,4867.57,919.89,3947.68,Accepted,0.0,3947.68,Profit,9,September,3,2027-09,81.1
16257,2027-09-16 01:24:09.880548928,2027,Malir,Womens Apparel,Existing Product,B,Festival Sale,4,1141.35,878.96,298.0,4565.4,992.94,3572.46,Accepted,0.0,3572.46,Profit,9,September,3,2027-09,78.25
16258,2027-09-16 02:51:41.372298464,2027,Korangi,Footwear,Existing Product,B,Festival Sale,4,1118.78,434.89,331.0,4475.14,561.5,3913.64,Accepted,0.0,3913.64,Profit,9,September,3,2027-09,87.45
16259,2027-09-16 04:19:12.864048016,2027,Karachi West,Footwear,New Product,A,Festival Sale,3,2562.3,646.41,333.0,7686.91,773.78,6913.13,Accepted,0.0,6913.13,Profit,9,September,3,2027-09,89.93
16260,2027-09-16 05:46:44.355797552,2027,Korangi,Womens Apparel,New Product,A,Festival Sale,1,1489.42,362.6,211.0,1489.42,443.31,1046.11,Accepted,0.0,1046.11,Profit,9,September,3,2027-09,70.24
16261,2027-09-16 07:14:15.847547088,2027,Karachi East,Womens Apparel,Existing Product,A,Festival Sale,4,2095.28,875.52,197.0,8381.13,950.87,7430.26,Accepted,0.0,7430.26,Profit,9,September,3,2027-09,88.65
16262,2027-09-16 08:41:47.339296640,2027,Keamari,Womens Apparel,New Product,A,Regular Days,4,1405.27,1013.98,215.0,5621.08,1096.22,4524.86,Accepted,0.0,4524.86,Profit,9,September,3,2027-09,80.5
16263,2027-09-16 10:09:18.831046176,2027,Keamari,Accessories,Existing Product,B,Regular Days,4,987.59,466.64,374.0,3950.36,609.69,3340.67,Accepted,0.0,3340.67,Profit,9,September,3,2027-09,84.57
16264,2027-09-16 11:36:50.322795712,2027,Keamari,Accessories,New Product,B,Regular Days,1,2337.4,640.67,352.0,2337.4,775.31,1562.09,Accepted,0.0,1562.09,Profit,9,September,3,2027-09,66.83
16265,2027-09-16 13:04:21.814545264,2027,Keamari,Footwear,Existing Product,A,Regular Days,1,2428.81,779.9,349.0,2428.81,913.39,1515.43,Accepted,0.0,1515.43,Profit,9,September,3,2027-09,62.39
16266,2027-09-16 14:31:53.306294800,2027,Karachi South,Womens Apparel,Existing Product,A,Festival Sale,1,1824.48,548.87,280.0,1824.48,655.97,1168.51,Accepted,0.0,1168.51,Profit,9,September,3,2027-09,64.05
16267,2027-09-16 15:59:24.798044336,2027,Keamari,Footwear,Existing Product,A,Festival Sale,3,2506.08,537.4,320.0,7518.23,659.8,6858.43,Accepted,0.0,6858.43,Profit,9,September,3,2027-09,91.22
16268,2027-09-16 17:26:56.289793888,2027,Karachi East,Accessories,New Product,B,Regular Days,3,1441.99,679.69,304.0,4325.97,795.96,3530.0,Accepted,0.0,3530.0,Profit,9,September,3,2027-09,81.6
16269,2027-09-16 18:54:27.781543424,2027,Malir,Footwear,New Product,A,Festival Sale,3,2071.57,661.71,286.0,6214.7,771.1,5443.6,Accepted,0.0,5443.6,Profit,9,September,3,2027-09,87.59
16270,2027-09-16 20:21:59.273292960,2027,Karachi Central,Footwear,Existing Product,A,Regular Days,4,794.43,400.08,273.0,3177.73,504.5,2673.23,Accepted,0.0,2673.23,Profit,9,September,3,2027-09,84.12
16271,2027-09-16 21:49:30.765042512,2027,Karachi West,Womens Apparel,Existing Product,B,Festival Sale,3,2096.05,1009.39,243.0,6288.14,1102.34,5185.8,Accepted,0.0,5185.8,Profit,9,September,3,2027-09,82.47
16272,2027-09-16 23:17:02.256792048,2027,Karachi Central,Footwear,Existing Product,A,Festival Sale,1,933.66,903.82,206.0,933.66,982.62,-48.96,Accepted,0.0,-48.96,Loss,9,September,3,2027-09,-5.24
16273,2027-09-17 00:44:33.748541600,2027,Keamari,Accessories,Existing Product,A,Regular Days,1,1443.52,724.05,206.0,1443.52,802.85,640.67,Accepted,0.0,640.67,Profit,9,September,3,2027-09,44.38
16274,2027-09-17 02:12:05.240291136,2027,Karachi West,Womens Apparel,Existing Product,B,Festival Sale,1,2203.91,947.05,261.0,2203.91,1046.88,1157.03,Accepted,0.0,1157.03,Profit,9,September,3,2027-09,52.5
16275,2027-09-17 03:39:36.732040672,2027,Karachi Central,Footwear,Existing Product,B,Festival Sale,1,1341.01,1036.93,254.0,1341.01,1134.08,206.93,Accepted,0.0,206.93,Profit,9,September,3,2027-09,15.43
16276,2027-09-17 05:07:08.223790224,2027,Karachi South,Footwear,Existing Product,A,Regular Days,1,2835.4,424.18,230.0,2835.4,512.15,2323.25,Accepted,0.0,2323.25,Profit,9,September,3,2027-09,81.94
16277,2027-09-17 06:34:39.715539760,2027,Karachi West,Womens Apparel,Existing Product,A,Regular Days,4,1981.3,1040.37,200.0,7925.2,1116.87,6808.33,Accepted,0.0,6808.33,Profit,9,September,3,2027-09,85.91
16278,2027-09-17 08:02:11.207289296,2027,Karachi West,Accessories,Existing Product,A,Regular Days,1,1265.28,958.9,331.0,1265.28,1085.51,179.77,Accepted,0.0,179.77,Profit,9,September,3,2027-09,14.21
16279,2027-09-17 09:29:42.699038848,2027,Malir,Accessories,Existing Product,B,Regular Days,2,1479.86,579.86,193.0,2959.71,653.68,2306.03,Accepted,0.0,2306.03,Profit,9,September,3,2027-09,77.91
16280,2027-09-17 10:57:14.190788384,2027,Karachi West,Accessories,Existing Product,A,Festival Sale,3,2138.12,961.96,387.0,6414.36,1109.99,5304.38,Accepted,0.0,5304.38,Profit,9,September,3,2027-09,82.7
16281,2027-09-17 12:24:45.682537920,2027,Karachi West,Mens Apparel,New Product,A,Festival Sale,1,1142.12,713.73,212.0,1142.12,794.81,347.3,Accepted,0.0,347.3,Profit,9,September,3,2027-09,30.41
16282,2027-09-17 13:52:17.174287472,2027,Karachi Central,Footwear,New Product,B,Festival Sale,3,1270.63,1055.29,362.0,3811.9,1193.75,2618.15,Accepted,0.0,2618.15,Profit,9,September,3,2027-09,68.68
16283,2027-09-17 15:19:48.666037008,2027,Malir,Mens Apparel,New Product,A,Regular Days,1,2742.46,606.25,281.0,2742.46,713.73,2028.73,Accepted,0.0,2028.73,Profit,9,September,3,2027-09,73.97
16284,2027-09-17 16:47:20.157786544,2027,Malir,Accessories,New Product,B,Festival Sale,1,2267.79,875.52,215.0,2267.79,957.76,1310.03,Accepted,0.0,1310.03,Profit,9,September,3,2027-09,57.77
16285,2027-09-17 18:14:51.649536096,2027,Korangi,Mens Apparel,New Product,A,Regular Days,3,2737.1,392.05,336.0,8211.3,520.57,7690.73,Accepted,0.0,7690.73,Profit,9,September,3,2027-09,93.66
16286,2027-09-17 19:42:23.141285632,2027,Keamari,Footwear,Existing Product,B,Festival Sale,2,897.7,961.96,341.0,1795.41,1092.39,703.02,Accepted,0.0,703.02,Profit,9,September,3,2027-09,39.16
16287,2027-09-17 21:09:54.633035168,2027,Keamari,Womens Apparel,New Product,A,Festival Sale,1,2361.5,507.56,209.0,2361.5,587.51,1773.99,Accepted,0.0,1773.99,Profit,9,September,3,2027-09,75.12
16288,2027-09-17 22:37:26.124784720,2027,Karachi Central,Womens Apparel,New Product,A,Festival Sale,4,860.22,733.62,246.0,3440.88,827.71,2613.17,Accepted,0.0,2613.17,Profit,9,September,3,2027-09,75.94
16289,2027-09-18 00:04:57.616534256,2027,Malir,Accessories,Existing Product,A,Festival Sale,2,797.11,419.59,296.0,1594.22,532.81,1061.41,Accepted,0.0,1061.41,Profit,9,September,3,2027-09,66.58
16290,2027-09-18 01:32:29.108283808,2027,Karachi East,Accessories,Existing Product,B,Regular Days,3,2262.81,473.91,213.0,6788.44,555.38,6233.06,Accepted,0.0,6233.06,Profit,9,September,3,2027-09,91.82
16291,2027-09-18 03:00:00.600033344,2027,Karachi West,Mens Apparel,Existing Product,A,Festival Sale,4,1570.12,730.56,197.0,6280.49,805.91,5474.58,Refunded,6280.49,-805.91,Loss,9,September,3,2027-09,-12.83
16292,2027-09-18 04:27:32.091782880,2027,Karachi South,Footwear,Existing Product,B,Regular Days,1,2289.2,720.99,208.0,2289.2,800.55,1488.65,Accepted,0.0,1488.65,Profit,9,September,3,2027-09,65.03
16293,2027-09-18 05:55:03.583532432,2027,Korangi,Mens Apparel,New Product,B,Festival Sale,1,2275.05,997.53,355.0,2275.05,1133.32,1141.73,Accepted,0.0,1141.73,Profit,9,September,3,2027-09,50.18
16294,2027-09-18 07:22:35.075281968,2027,Karachi Central,Mens Apparel,Existing Product,A,Regular Days,2,1852.78,986.44,361.0,3705.57,1124.52,2581.04,Accepted,0.0,2581.04,Profit,9,September,3,2027-09,69.65
16295,2027-09-18 08:50:06.567031504,2027,Karachi Central,Womens Apparel,Existing Product,A,Regular Days,1,2464.0,388.61,241.0,2464.0,480.79,1983.21,Accepted,0.0,1983.21,Profit,9,September,3,2027-09,80.49
16296,2027-09-18 10:17:38.058781056,2027,Karachi Central,Womens Apparel,Existing Product,B,Festival Sale,3,1726.18,672.42,297.0,5178.54,786.02,4392.52,Accepted,0.0,4392.52,Profit,9,September,3,2027-09,84.82
16297,2027-09-18 11:45:09.550530592,2027,Keamari,Footwear,Existing Product,A,Festival Sale,2,2767.7,1031.96,204.0,5535.4,1109.99,4425.41,Accepted,0.0,4425.41,Profit,9,September,3,2027-09,79.95
16298,2027-09-18 13:12:41.042280128,2027,Malir,Accessories,Existing Product,A,Regular Days,1,1446.96,791.76,375.0,1446.96,935.19,511.77,Accepted,0.0,511.77,Profit,9,September,3,2027-09,35.37
16299,2027-09-18 14:40:12.534029680,2027,Korangi,Accessories,Existing Product,B,Festival Sale,4,1346.75,572.59,318.0,5386.99,694.22,4692.77,Accepted,0.0,4692.77,Profit,9,September,3,2027-09,87.11
16300,2027-09-18 16:07:44.025779216,2027,Malir,Womens Apparel,New Product,B,Festival Sale,4,1598.43,1063.71,200.0,6393.71,1140.2,5253.51,Accepted,0.0,5253.51,Profit,9,September,3,2027-09,82.17
16301,2027-09-18 17:35:15.517528752,2027,Karachi Central,Accessories,Existing Product,A,Regular Days,2,2211.94,707.22,183.0,4423.88,777.22,3646.66,Accepted,0.0,3646.66,Profit,9,September,3,2027-09,82.43
16302,2027-09-18 19:02:47.009278304,2027,Keamari,Accessories,New Product,A,Regular Days,1,934.04,874.37,299.0,934.04,988.74,-54.7,Accepted,0.0,-54.7,Loss,9,September,3,2027-09,-5.86
16303,2027-09-18 20:30:18.501027840,2027,Karachi South,Accessories,Existing Product,B,Regular Days,2,1428.98,359.92,263.0,2857.97,460.52,2397.45,Accepted,0.0,2397.45,Profit,9,September,3,2027-09,83.89
16304,2027-09-18 21:57:49.992777376,2027,Karachi South,Accessories,Existing Product,A,Regular Days,1,798.64,795.58,276.0,798.64,901.15,-102.51,Accepted,0.0,-102.51,Loss,9,September,3,2027-09,-12.84
16305,2027-09-18 23:25:21.484526928,2027,Malir,Accessories,Existing Product,A,Regular Days,2,1943.43,482.7,394.0,3886.87,633.4,3253.46,Accepted,0.0,3253.46,Profit,9,September,3,2027-09,83.7
16306,2027-09-19 00:52:52.976276464,2027,Karachi East,Footwear,Existing Product,A,Festival Sale,3,985.68,888.91,376.0,2957.03,1032.72,1924.31,Accepted,0.0,1924.31,Profit,9,September,3,2027-09,65.08
16307,2027-09-19 02:20:24.468026000,2027,Korangi,Womens Apparel,Existing Product,A,Festival Sale,2,1100.81,917.98,206.0,2201.61,996.77,1204.84,Accepted,0.0,1204.84,Profit,9,September,3,2027-09,54.73
16308,2027-09-19 03:47:55.959775552,2027,Karachi Central,Accessories,Existing Product,A,Festival Sale,3,1175.78,735.53,302.0,3527.33,851.04,2676.29,Accepted,0.0,2676.29,Profit,9,September,3,2027-09,75.87
16309,2027-09-19 05:15:27.451525088,2027,Karachi West,Accessories,New Product,A,Festival Sale,4,2853.0,1036.17,275.0,11411.98,1141.35,10270.63,Accepted,0.0,10270.63,Profit,9,September,3,2027-09,90.0
16310,2027-09-19 06:42:58.943274640,2027,Korangi,Accessories,New Product,A,Festival Sale,2,1172.33,458.99,284.0,2344.67,567.62,1777.05,Accepted,0.0,1777.05,Profit,9,September,3,2027-09,75.79
16311,2027-09-19 08:10:30.435024176,2027,Keamari,Accessories,New Product,B,Regular Days,2,2281.17,786.4,183.0,4562.35,856.4,3705.95,Accepted,0.0,3705.95,Profit,9,September,3,2027-09,81.23
16312,2027-09-19 09:38:01.926773712,2027,Malir,Womens Apparel,Existing Product,A,Regular Days,4,2390.56,714.49,268.0,9562.26,817.0,8745.26,Accepted,0.0,8745.26,Profit,9,September,3,2027-09,91.46
16313,2027-09-19 11:05:33.418523264,2027,Malir,Accessories,Existing Product,A,Regular Days,4,2542.03,842.63,278.0,10168.12,948.96,9219.17,Accepted,0.0,9219.17,Profit,9,September,3,2027-09,90.67
16314,2027-09-19 12:33:04.910272800,2027,Karachi East,Footwear,Existing Product,A,Regular Days,3,2650.66,552.32,202.0,7951.97,629.58,7322.4,Accepted,0.0,7322.4,Profit,9,September,3,2027-09,92.08
16315,2027-09-19 14:00:36.402022336,2027,Karachi East,Womens Apparel,Existing Product,A,Regular Days,2,1309.26,692.31,344.0,2618.53,823.88,1794.64,Accepted,0.0,1794.64,Profit,9,September,3,2027-09,68.54
16316,2027-09-19 15:28:07.893771888,2027,Karachi East,Accessories,Existing Product,B,Festival Sale,3,2052.83,498.38,354.0,6158.48,633.79,5524.69,Accepted,0.0,5524.69,Profit,9,September,3,2027-09,89.71
16317,2027-09-19 16:55:39.385521424,2027,Karachi Central,Womens Apparel,Existing Product,A,Festival Sale,4,1738.04,431.45,314.0,6952.14,551.55,6400.59,Accepted,0.0,6400.59,Profit,9,September,3,2027-09,92.07
16318,2027-09-19 18:23:10.877270960,2027,Karachi West,Womens Apparel,New Product,B,Festival Sale,2,2783.38,1001.74,252.0,5566.76,1098.13,4468.63,Accepted,0.0,4468.63,Profit,9,September,3,2027-09,80.27
16319,2027-09-19 19:50:42.369020512,2027,Malir,Mens Apparel,Existing Product,B,Festival Sale,4,2823.93,437.19,293.0,11295.71,549.26,10746.45,Accepted,0.0,10746.45,Profit,9,September,3,2027-09,95.14
16320,2027-09-19 21:18:13.860770048,2027,Korangi,Mens Apparel,New Product,A,Festival Sale,3,1099.28,867.87,230.0,3297.83,955.84,2341.99,Accepted,0.0,2341.99,Profit,9,September,3,2027-09,71.02
16321,2027-09-19 22:45:45.352519584,2027,Karachi South,Accessories,Existing Product,B,Regular Days,2,2848.79,784.49,300.0,5697.58,899.23,4798.34,Accepted,0.0,4798.34,Profit,9,September,3,2027-09,84.22
16322,2027-09-20 00:13:16.844269136,2027,Karachi South,Mens Apparel,Existing Product,A,Regular Days,1,1967.15,976.88,318.0,1967.15,1098.51,868.64,Accepted,0.0,868.64,Profit,9,September,3,2027-09,44.16
16323,2027-09-20 01:40:48.336018672,2027,Malir,Mens Apparel,New Product,B,Regular Days,3,2237.57,983.38,272.0,6712.71,1087.42,5625.29,Accepted,0.0,5625.29,Profit,9,September,3,2027-09,83.8
16324,2027-09-20 03:08:19.827768208,2027,Keamari,Accessories,New Product,A,Regular Days,2,1214.79,691.16,317.0,2429.58,812.41,1617.17,Accepted,0.0,1617.17,Profit,9,September,3,2027-09,66.56
16325,2027-09-20 04:35:51.319517760,2027,Karachi West,Mens Apparel,New Product,A,Regular Days,1,888.53,380.96,241.0,888.53,473.14,415.38,Accepted,0.0,415.38,Profit,9,September,3,2027-09,46.75
16326,2027-09-20 06:03:22.811267296,2027,Karachi West,Accessories,New Product,A,Festival Sale,4,1687.93,494.56,352.0,6751.72,629.2,6122.52,Accepted,0.0,6122.52,Profit,9,September,3,2027-09,90.68
16327,2027-09-20 07:30:54.303016848,2027,Keamari,Mens Apparel,Existing Product,A,Regular Days,2,2411.6,1016.28,359.0,4823.2,1153.59,3669.61,Refunded,4823.2,-1153.59,Loss,9,September,3,2027-09,-23.92
16328,2027-09-20 08:58:25.794766384,2027,Malir,Accessories,Existing Product,A,Festival Sale,3,1936.17,672.42,331.0,5808.5,799.02,5009.48,Accepted,0.0,5009.48,Profit,9,September,3,2027-09,86.24
16329,2027-09-20 10:25:57.286515920,2027,Karachi South,Accessories,Existing Product,A,Festival Sale,2,1655.8,726.73,321.0,3311.6,849.51,2462.09,Accepted,0.0,2462.09,Profit,9,September,3,2027-09,74.35
16330,2027-09-20 11:53:28.778265472,2027,Karachi South,Womens Apparel,Existing Product,B,Festival Sale,3,2866.0,960.05,347.0,8598.0,1092.77,7505.23,Accepted,0.0,7505.23,Profit,9,September,3,2027-09,87.29
16331,2027-09-20 13:21:00.270015008,2027,Korangi,Womens Apparel,New Product,A,Festival Sale,2,1664.98,345.39,235.0,3329.96,435.27,2894.69,Accepted,0.0,2894.69,Profit,9,September,3,2027-09,86.93
16332,2027-09-20 14:48:31.761764544,2027,Karachi East,Mens Apparel,New Product,B,Regular Days,1,2560.39,405.82,201.0,2560.39,482.7,2077.69,Refunded,2560.39,-482.7,Loss,9,September,3,2027-09,-18.85
16333,2027-09-20 16:16:03.253514096,2027,Karachi West,Womens Apparel,Existing Product,B,Festival Sale,1,2310.24,994.09,326.0,2310.24,1118.78,1191.46,Accepted,0.0,1191.46,Profit,9,September,3,2027-09,51.57
16334,2027-09-20 17:43:34.745263632,2027,Karachi South,Footwear,New Product,A,Regular Days,3,2733.66,794.81,389.0,8200.98,943.6,7257.37,Accepted,0.0,7257.37,Profit,9,September,3,2027-09,88.49
16335,2027-09-20 19:11:06.237013168,2027,Karachi South,Footwear,Existing Product,A,Festival Sale,2,1591.92,423.42,213.0,3183.85,504.89,2678.96,Accepted,0.0,2678.96,Profit,9,September,3,2027-09,84.14
16336,2027-09-20 20:38:37.728762720,2027,Karachi West,Accessories,New Product,B,Regular Days,1,947.05,775.69,395.0,947.05,926.77,20.27,Accepted,0.0,20.27,Profit,9,September,3,2027-09,2.14
16337,2027-09-20 22:06:09.220512256,2027,Karachi Central,Mens Apparel,Existing Product,B,Regular Days,2,1627.11,382.49,208.0,3254.23,462.05,2792.18,Accepted,0.0,2792.18,Profit,9,September,3,2027-09,85.8
16338,2027-09-20 23:33:40.712261792,2027,Keamari,Womens Apparel,Existing Product,B,Regular Days,2,2836.93,584.83,366.0,5673.86,724.82,4949.04,Accepted,0.0,4949.04,Profit,9,September,3,2027-09,87.23
16339,2027-09-21 01:01:12.204011344,2027,Karachi East,Mens Apparel,Existing Product,B,Regular Days,4,1337.19,844.92,335.0,5348.75,973.06,4375.69,Accepted,0.0,4375.69,Profit,9,September,3,2027-09,81.81
16340,2027-09-21 02:28:43.695760880,2027,Karachi South,Footwear,Existing Product,A,Festival Sale,2,2825.46,1058.73,303.0,5650.91,1174.63,4476.28,Accepted,0.0,4476.28,Profit,9,September,3,2027-09,79.21
16341,2027-09-21 03:56:15.187510416,2027,Karachi Central,Womens Apparel,New Product,A,Regular Days,2,1344.07,420.36,295.0,2688.14,533.19,2154.95,Accepted,0.0,2154.95,Profit,9,September,3,2027-09,80.17
16342,2027-09-21 05:23:46.679259968,2027,Keamari,Womens Apparel,New Product,B,Festival Sale,3,2686.61,520.95,383.0,8059.84,667.45,7392.39,Accepted,0.0,7392.39,Profit,9,September,3,2027-09,91.72
16343,2027-09-21 06:51:18.171009504,2027,Keamari,Footwear,New Product,A,Regular Days,1,2766.94,851.42,193.0,2766.94,925.24,1841.69,Accepted,0.0,1841.69,Profit,9,September,3,2027-09,66.56
16344,2027-09-21 08:18:49.662759056,2027,Keamari,Womens Apparel,Existing Product,A,Regular Days,2,1806.88,680.83,210.0,3613.77,761.16,2852.61,Accepted,0.0,2852.61,Profit,9,September,3,2027-09,78.94
16345,2027-09-21 09:46:21.154508592,2027,Karachi Central,Accessories,Existing Product,A,Regular Days,4,833.45,478.5,201.0,3333.79,555.38,2778.41,Accepted,0.0,2778.41,Profit,9,September,3,2027-09,83.34
16346,2027-09-21 11:13:52.646258128,2027,Malir,Accessories,Existing Product,B,Regular Days,1,1637.82,924.86,260.0,1637.82,1024.31,613.51,Accepted,0.0,613.51,Profit,9,September,3,2027-09,37.46
16347,2027-09-21 12:41:24.138007680,2027,Karachi South,Womens Apparel,New Product,A,Regular Days,1,2396.68,815.47,384.0,2396.68,962.35,1434.34,Accepted,0.0,1434.34,Profit,9,September,3,2027-09,59.85
16348,2027-09-21 14:08:55.629757216,2027,Korangi,Mens Apparel,Existing Product,A,Regular Days,4,2586.02,471.23,308.0,10344.07,589.04,9755.03,Accepted,0.0,9755.03,Profit,9,September,3,2027-09,94.31
16349,2027-09-21 15:36:27.121506752,2027,Karachi West,Footwear,Existing Product,B,Regular Days,4,2017.64,833.45,197.0,8070.55,908.8,7161.75,Accepted,0.0,7161.75,Profit,9,September,3,2027-09,88.74
16350,2027-09-21 17:03:58.613256304,2027,Karachi South,Accessories,Existing Product,B,Regular Days,1,2820.87,499.15,269.0,2820.87,602.04,2218.83,Accepted,0.0,2218.83,Profit,9,September,3,2027-09,78.66
16351,2027-09-21 18:31:30.105005840,2027,Korangi,Womens Apparel,Existing Product,B,Festival Sale,4,1930.05,521.33,287.0,7720.19,631.11,7089.08,Accepted,0.0,7089.08,Profit,9,September,3,2027-09,91.83
16352,2027-09-21 19:59:01.596755376,2027,Karachi East,Footwear,Existing Product,B,Festival Sale,1,1387.68,409.65,246.0,1387.68,503.74,883.94,Accepted,0.0,883.94,Profit,9,September,3,2027-09,63.7
16353,2027-09-21 21:26:33.088504928,2027,Keamari,Womens Apparel,New Product,B,Festival Sale,3,899.23,773.4,216.0,2697.7,856.01,1841.69,Accepted,0.0,1841.69,Profit,9,September,3,2027-09,68.27
16354,2027-09-21 22:54:04.580254464,2027,Karachi East,Footwear,New Product,A,Regular Days,2,1785.47,393.97,227.0,3570.93,480.79,3090.14,Accepted,0.0,3090.14,Profit,9,September,3,2027-09,86.54
16355,2027-09-22 00:21:36.072004000,2027,Karachi South,Womens Apparel,New Product,B,Regular Days,2,2777.65,785.64,189.0,5555.29,857.93,4697.36,Accepted,0.0,4697.36,Profit,9,September,3,2027-09,84.56
16356,2027-09-22 01:49:07.563753552,2027,Korangi,Womens Apparel,Existing Product,A,Festival Sale,4,1869.61,499.91,294.0,7478.45,612.37,6866.08,Accepted,0.0,6866.08,Profit,9,September,3,2027-09,91.81
16357,2027-09-22 03:16:39.055503088,2027,Keamari,Accessories,Existing Product,B,Regular Days,3,1255.33,603.19,184.0,3766.0,673.57,3092.43,Accepted,0.0,3092.43,Profit,9,September,3,2027-09,82.11
16358,2027-09-22 04:44:10.547252624,2027,Karachi West,Accessories,Existing Product,A,Festival Sale,2,1830.22,813.17,216.0,3660.43,895.79,2764.64,Accepted,0.0,2764.64,Profit,9,September,3,2027-09,75.53
16359,2027-09-22 06:11:42.039002176,2027,Malir,Accessories,Existing Product,A,Festival Sale,2,1374.29,880.49,346.0,2748.58,1012.83,1735.74,Accepted,0.0,1735.74,Profit,9,September,3,2027-09,63.15
16360,2027-09-22 07:39:13.530751712,2027,Karachi West,Footwear,New Product,A,Festival Sale,1,1663.83,706.46,319.0,1663.83,828.47,835.36,Accepted,0.0,835.36,Profit,9,September,3,2027-09,50.21
16361,2027-09-22 09:06:45.022501264,2027,Keamari,Womens Apparel,New Product,A,Festival Sale,2,2531.32,1036.55,208.0,5062.64,1116.11,3946.54,Accepted,0.0,3946.54,Profit,9,September,3,2027-09,77.95
16362,2027-09-22 10:34:16.514250800,2027,Karachi Central,Womens Apparel,Existing Product,B,Regular Days,4,1366.64,628.81,300.0,5466.55,743.56,4722.99,Accepted,0.0,4722.99,Profit,9,September,3,2027-09,86.4
16363,2027-09-22 12:01:48.006000336,2027,Korangi,Womens Apparel,Existing Product,B,Regular Days,1,864.05,754.65,226.0,864.05,841.1,22.95,Accepted,0.0,22.95,Profit,9,September,3,2027-09,2.66
16364,2027-09-22 13:29:19.497749888,2027,Karachi West,Mens Apparel,Existing Product,A,Festival Sale,3,2597.49,709.14,199.0,7792.48,785.25,7007.22,Accepted,0.0,7007.22,Profit,9,September,3,2027-09,89.92
16365,2027-09-22 14:56:50.989499424,2027,Keamari,Accessories,Existing Product,A,Regular Days,1,1494.77,629.58,191.0,1494.77,702.63,792.14,Accepted,0.0,792.14,Profit,9,September,3,2027-09,52.99
16366,2027-09-22 16:24:22.481248960,2027,Karachi Central,Womens Apparel,New Product,A,Regular Days,2,2833.87,774.93,305.0,5667.74,891.59,4776.16,Accepted,0.0,4776.16,Profit,9,September,3,2027-09,84.27
16367,2027-09-22 17:51:53.972998512,2027,Keamari,Footwear,Existing Product,B,Festival Sale,2,1168.51,846.07,195.0,2337.02,920.65,1416.36,Accepted,0.0,1416.36,Profit,9,September,3,2027-09,60.61
16368,2027-09-22 19:19:25.464748048,2027,Karachi West,Footwear,Existing Product,B,Festival Sale,4,2305.65,699.96,276.0,9222.61,805.52,8417.08,Accepted,0.0,8417.08,Profit,9,September,3,2027-09,91.27
16369,2027-09-22 20:46:56.956497584,2027,Keamari,Womens Apparel,New Product,A,Regular Days,1,1754.1,971.91,374.0,1754.1,1114.96,639.14,Accepted,0.0,639.14,Profit,9,September,3,2027-09,36.44
16370,2027-09-22 22:14:28.448247136,2027,Karachi Central,Accessories,Existing Product,A,Regular Days,2,2166.04,803.61,352.0,4332.09,938.25,3393.84,Accepted,0.0,3393.84,Profit,9,September,3,2027-09,78.34
16371,2027-09-22 23:41:59.939996672,2027,Korangi,Accessories,Existing Product,A,Regular Days,3,2255.93,636.08,311.0,6767.78,755.04,6012.75,Accepted,0.0,6012.75,Profit,9,September,3,2027-09,88.84
16372,2027-09-23 01:09:31.431746208,2027,Malir,Womens Apparel,Existing Product,B,Festival Sale,3,2476.63,1060.65,327.0,7429.88,1185.72,6244.16,Accepted,0.0,6244.16,Profit,9,September,3,2027-09,84.04
16373,2027-09-23 02:37:02.923495760,2027,Karachi West,Accessories,Existing Product,A,Regular Days,1,2402.42,540.46,244.0,2402.42,633.79,1768.64,Accepted,0.0,1768.64,Profit,9,September,3,2027-09,73.62
16374,2027-09-23 04:04:34.415245296,2027,Karachi South,Footwear,Existing Product,A,Regular Days,3,2389.03,536.25,263.0,7167.1,636.85,6530.26,Accepted,0.0,6530.26,Profit,9,September,3,2027-09,91.11
